scenario_id,route_id,lot_id,dong,path_order,route_lat,route_lon,approval,drone_t,time_saving,co2_saving,hub_rank
S056,R015541,206-2-000020,수내1동,2,37.38365,127.11569,True,0.38,24.62,1107.9,1
S056,R015542,206-2-000020,서현1동,1,37.38545,127.11199,True,0.63,24.37,1096.7,1
S056,R015542,206-2-000020,서현1동,2,37.38756,127.11864,True,0.63,24.37,1096.7,1
S056,R015543,206-2-000020,백현동,1,37.38545,127.11199,True,0.84,24.16,1087.2,1
S056,R015543,206-2-000020,백현동,2,37.39212,127.1164,True,0.84,24.16,1087.2,1
S056,R015544,206-2-000020,백현동,1,37.38545,127.11199,True,1.07,23.93,1076.8,1
S056,R015544,206-2-000020,백현동,2,37.39321,127.11911,True,1.07,23.93,1076.8,1
S056,R015545,206-2-000020,서현1동,1,37.38545,127.11199,True,0.83,24.17,1087.7,1
S056,R015545,206-2-000020,서현1동,2,37.38299,127.12087,True,0.83,24.17,1087.7,1
S056,R015546,206-2-000020,수내1동,1,37.38545,127.11199,True,1.17,23.83,1072.3,1
S056,R015546,206-2-000020,수내1동,2,37.37518,127.11497,True,1.17,23.83,1072.3,1
S056,R015547,206-2-000020,수내2동,1,37.38545,127.11199,True,1.17,23.83,1072.3,1
S056,R015547,206-2-000020,수내2동,2,37.37734,127.12039,True,1.17,23.83,1072.3,1
S056,R015548,206-2-000020,백현동,1,37.38545,127.11199,True,0.18,24.82,1116.9,1
S056,R015548,206-2-000020,백현동,2,37.38431,127.1105,True,0.18,24.82,1116.9,1
S056,R015549,206-2-000020,백현동,1,37.38545,127.11199,True,0.59,24.41,1098.5,1
S056,R015549,206-2-000020,백현동,2,37.38497,127.10532,True,0.59,24.41,1098.5,1
S056,R015550,206-2-000020,백현동,1,37.38545,127.11199,True,0.51,24.49,1102.0,1
S056,R015550,206-2-000020,백현동,2,37.38996,127.11098,True,0.51,24.49,1102.0,1
S056,R015551,206-2-000020,정자1동,1,37.38545,127.11199,True,0.47,24.53,1103.9,1
S056,R015551,206-2-000020,정자1동,2,37.38149,127.11026,True,0.47,24.53,1103.9,1
S056,R015552,206-2-000020,판교동,1,37.38545,127.11199,True,0.85,24.15,1086.8,1
S056,R015552,206-2-000020,판교동,2,37.38389,127.10261,True,0.85,24.15,1086.8,1
S056,R015553,206-2-000020,수내1동,1,37.38545,127.11199,True,0.95,24.05,1082.2,1
S056,R015553,206-2-000020,수내1동,2,37.37692,127.1125,True,0.95,24.05,1082.2,1
S056,R015554,206-2-000020,판교동,1,37.38545,127.11199,True,1.11,23.89,1075.0,1
S056,R015554,206-2-000020,판교동,2,37.3828,127.0999,True,1.11,23.89,1075.0,1
S056,R015555,206-2-000020,백현동,1,37.38545,127.11199,True,0.82,24.18,1088.1,1
S056,R015555,206-2-000020,백현동,2,37.38671,127.10284,True,0.82,24.18,1088.1,1
S056,R015556,206-2-000020,수내1동,1,37.38545,127.11199,True,0.57,24.43,1099.3,1
S056,R015556,206-2-000020,수내1동,2,37.38473,127.1184,True,0.57,24.43,1099.3,1
S056,R015557,206-2-000020,판교동,1,37.38545,127.11199,True,1.08,23.92,1076.4,1
S056,R015557,206-2-000020,판교동,2,37.38845,127.10037,True,1.08,23.92,1076.4,1
S056,R015558,206-2-000020,백현동,1,37.38545,127.11199,True,1.03,23.97,1078.6,1
S056,R015558,206-2-000020,백현동,2,37.39344,127.10603,True,1.03,23.97,1078.6,1
S056,R015559,206-2-000020,수내1동,1,37.38545,127.11199,True,0.88,24.12,1085.4,1
S056,R015559,206-2-000020,수내1동,2,37.37908,127.11792,True,0.88,24.12,1085.4,1
S056,R015560,206-2-000020,수내1동,1,37.38545,127.11199,True,0.87,24.13,1085.8,1
S056,R015560,206-2-000020,수내1동,2,37.378,127.11521,True,0.87,24.13,1085.8,1
S056,R015561,206-2-000020,백현동,1,37.38545,127.11199,True,1.13,23.87,1074.2,1
S056,R015561,206-2-000020,백현동,2,37.39495,127.11664,True,1.13,23.87,1074.2,1
S056,R015562,206-2-000020,판교동,1,37.38545,127.11199,True,1.05,23.95,1077.8,1
S056,R015562,206-2-000020,판교동,2,37.38563,127.10013,True,1.05,23.95,1077.8,1
S056,R015563,206-2-000020,정자1동,1,37.38545,127.11199,True,1.08,23.92,1076.4,1
S056,R015563,206-2-000020,정자1동,2,37.37584,127.10979,True,1.08,23.92,1076.4,1
S056,R015564,206-2-000020,백현동,1,37.38545,127.11199,True,0.95,24.05,1082.2,1
S056,R015564,206-2-000020,백현동,2,37.39387,127.11393,True,0.95,24.05,1082.2,1
S056,R015565,206-2-000020,수내1동,1,37.38545,127.11199,True,0.6,24.4,1098.0,1
S056,R015565,206-2-000020,수내1동,2,37.38083,127.11545,True,0.6,24.4,1098.0,1
S056,R015566,206-2-000020,백현동,1,37.38545,127.11199,True,0.33,24.67,1110.2,1
S056,R015566,206-2-000020,백현동,2,37.38822,127.11345,True,0.33,24.67,1110.2,1
S056,R015567,206-2-000020,서현1동,1,37.38545,127.11199,True,0.81,24.19,1088.5,1
S056,R015567,206-2-000020,서현1동,2,37.38582,127.12111,True,0.81,24.19,1088.5,1
S056,R015568,206-2-000020,백현동,1,37.38545,127.11199,True,1.13,23.87,1074.2,1
S056,R015568,206-2-000020,백현동,2,37.39561,127.11145,True,1.13,23.87,1074.2,1
S056,R015569,206-2-000020,백현동,1,37.38545,127.11199,True,0.56,24.44,1099.8,1
S056,R015569,206-2-000020,백현동,2,37.3893,127.11616,True,0.56,24.44,1099.8,1
S056,R015570,206-2-000020,백현동,1,37.38545,127.11199,True,0.79,24.21,1089.5,1
S056,R015570,206-2-000020,백현동,2,37.39062,127.10579,True,0.79,24.21,1089.5,1
S056,R015571,206-2-000020,서현1동,1,37.38545,127.11199,True,1.11,23.89,1075.0,1
S056,R015571,206-2-000020,서현1동,2,37.38125,127.12334,True,1.11,23.89,1075.0,1
S056,R015572,206-2-000020,서현1동,1,37.38545,127.11199,True,1.04,23.96,1078.2,1
S056,R015572,206-2-000020,서현1동,2,37.38407,127.12358,True,1.04,23.96,1078.2,1
S056,R015573,206-2-000020,수내1동,1,37.38545,127.11199,True,0.33,24.67,1110.2,1
S056,R015573,206-2-000020,수내1동,2,37.38257,127.11297,True,0.33,24.67,1110.2,1
S056,R015574,206-2-000020,수내1동,1,37.38545,127.11199,True,1.14,23.86,1073.7,1
S056,R015574,206-2-000020,수내1동,2,37.37626,127.11768,True,1.14,23.86,1073.7,1
S056,R015575,206-2-000020,판교동,1,37.38545,127.11199,True,0.98,24.02,1080.9,1
S056,R015575,206-2-000020,판교동,2,37.38106,127.10237,True,0.98,24.02,1080.9,1
S056,R015576,206-2-000020,서현1동,1,37.38545,127.11199,True,0.9,24.1,1084.5,1
S056,R015576,206-2-000020,서현1동,2,37.38864,127.12135,True,0.9,24.1,1084.5,1
S056,R015577,206-2-000020,백현동,1,37.38545,127.11199,True,0.45,24.55,1104.8,1
S056,R015577,206-2-000020,백현동,2,37.38323,127.10779,True,0.45,24.55,1104.8,1
S056,R015578,206-2-000020,백현동,1,37.38545,127.11199,True,0.63,24.37,1096.7,1
S056,R015578,206-2-000020,백현동,2,37.38779,127.10556,True,0.63,24.37,1096.7,1
S056,R015579,206-2-000020,백현동,1,37.38545,127.11199,True,0.5,24.5,1102.5,1
S056,R015579,206-2-000020,백현동,2,37.38888,127.10827,True,0.5,24.5,1102.5,1
S056,R015580,206-2-000020,수내1동,1,37.38545,127.11199,True,0.77,24.23,1090.3,1
S056,R015580,206-2-000020,수내1동,2,37.37866,127.11003,True,0.77,24.23,1090.3,1
S056,R015581,206-2-000004,야탑3동,1,37.41166,127.13178,True,1.1,23.9,1075.5,2
S056,R015581,206-2-000004,야탑3동,2,37.41143,127.14425,True,1.1,23.9,1075.5,2
S056,R015582,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.76,24.24,1090.8,2
S056,R015582,206-2-000004,야탑1동,2,37.41124,127.12325,True,0.76,24.24,1090.8,2
S056,R015583,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.32,24.68,1110.6,2
S056,R015583,206-2-000004,야탑2동,2,37.40884,127.13092,True,0.32,24.68,1110.6,2
S056,R015584,206-2-000004,도촌동,1,37.41166,127.13178,True,0.92,24.08,1083.6,2
S056,R015584,206-2-000004,도촌동,2,37.41689,127.12373,True,0.92,24.08,1083.6,2
S056,R015585,206-2-000004,야탑1동,1,37.41166,127.13178,True,1.01,23.99,1079.5,2
S056,R015585,206-2-000004,야탑1동,2,37.41016,127.12054,True,1.01,23.99,1079.5,2
S056,R015586,206-2-000004,도촌동,1,37.41166,127.13178,True,1.09,23.91,1076.0,2
S056,R015586,206-2-000004,도촌동,2,37.42122,127.13459,True,1.09,23.91,1076.0,2
S056,R015587,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.25,24.75,1113.8,2
S056,R015587,206-2-000004,야탑1동,2,37.40992,127.13363,True,0.25,24.75,1113.8,2
S056,R015588,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.06,24.94,1122.3,2
S056,R015588,206-2-000004,야탑1동,2,37.41166,127.13116,True,0.06,24.94,1122.3,2
S056,R015589,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.96,24.04,1081.8,2
S056,R015589,206-2-000004,야탑3동,2,37.40752,127.14129,True,0.96,24.04,1081.8,2
S056,R015590,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.78,24.22,1089.9,2
S056,R015590,206-2-000004,야탑2동,2,37.40667,127.12549,True,0.78,24.22,1089.9,2
S056,R015591,206-2-000004,도촌동,1,37.41166,127.13178,True,1.11,23.89,1075.0,2
S056,R015591,206-2-000004,도촌동,2,37.4208,127.12668,True,1.11,23.89,1075.0,2
S056,R015592,206-2-000004,이매1동,1,37.41166,127.13178,True,1.07,23.93,1076.8,2
S056,R015592,206-2-000004,이매1동,2,37.40253,127.13563,True,1.07,23.93,1076.8,2
S056,R015593,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.63,24.37,1096.7,2
S056,R015593,206-2-000004,야탑1동,2,37.41515,127.12621,True,0.63,24.37,1096.7,2
S056,R015594,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.34,24.66,1109.7,2
S056,R015594,206-2-000004,야탑1동,2,37.41341,127.12868,True,0.34,24.66,1109.7,2
S056,R015595,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.79,24.21,1089.5,2
S056,R015595,206-2-000004,야탑3동,2,37.40535,127.13587,True,0.79,24.21,1089.5,2
S056,R015596,206-2-000004,도촌동,1,37.41166,127.13178,True,0.71,24.29,1093.0,2
S056,R015596,206-2-000004,도촌동,2,37.41666,127.13682,True,0.71,24.29,1093.0,2
S056,R015597,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.49,24.51,1103.0,2
S056,R015597,206-2-000004,야탑3동,2,37.41383,127.13658,True,0.49,24.51,1103.0,2
S056,R015598,206-2-000004,도촌동,1,37.41166,127.13178,True,0.94,24.06,1082.7,2
S056,R015598,206-2-000004,도촌동,2,37.42014,127.13187,True,0.94,24.06,1082.7,2
S056,R015599,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.76,24.24,1090.8,2
S056,R015599,206-2-000004,야탑3동,2,37.41491,127.1393,True,0.76,24.24,1090.8,2
S056,R015600,206-2-000004,도촌동,1,37.41166,127.13178,True,0.78,24.22,1089.9,2
S056,R015600,206-2-000004,도촌동,2,37.4184,127.13435,True,0.78,24.22,1089.9,2
S056,R015601,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.65,24.35,1095.8,2
S056,R015601,206-2-000004,야탑3동,2,37.41209,127.13906,True,0.65,24.35,1095.8,2
S056,R015602,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.53,24.47,1101.1,2
S056,R015602,206-2-000004,야탑3동,2,37.4071,127.13339,True,0.53,24.47,1101.1,2
S056,R015603,206-2-000004,야탑2동,1,37.41166,127.13178,True,1.12,23.88,1074.6,2
S056,R015603,206-2-000004,야탑2동,2,37.40733,127.1203,True,1.12,23.88,1074.6,2
S056,R015604,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.54,24.46,1100.7,2
S056,R015604,206-2-000004,야탑2동,2,37.40776,127.1282,True,0.54,24.46,1100.7,2
S056,R015605,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.32,24.68,1110.6,2
S056,R015605,206-2-000004,야탑1동,2,37.41058,127.12844,True,0.32,24.68,1110.6,2
S056,R015606,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.41,24.59,1106.5,2
S056,R015606,206-2-000004,야탑3동,2,37.411,127.13634,True,0.41,24.59,1106.5,2
S056,R015607,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.59,24.41,1098.5,2
S056,R015607,206-2-000004,야탑2동,2,37.4095,127.12573,True,0.59,24.41,1098.5,2
S056,R015608,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.86,24.14,1086.3,2
S056,R015608,206-2-000004,야탑2동,2,37.40842,127.12302,True,0.86,24.14,1086.3,2
S056,R015609,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.95,24.05,1082.2,2
S056,R015609,206-2-000004,야탑3동,2,37.40319,127.13044,True,0.95,24.05,1082.2,2
S056,R015610,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.9,24.1,1084.5,2
S056,R015610,206-2-000004,야탑3동,2,37.41317,127.14177,True,0.9,24.1,1084.5,2
S056,R015611,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.84,24.16,1087.2,2
S056,R015611,206-2-000004,야탑3동,2,37.40644,127.13858,True,0.84,24.16,1087.2,2
S056,R015612,206-2-000004,야탑2동,1,37.41166,127.13178,True,1.04,23.96,1078.2,2
S056,R015612,206-2-000004,야탑2동,2,37.40559,127.12278,True,1.04,23.96,1078.2,2
S056,R015613,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.68,24.32,1094.4,2
S056,R015613,206-2-000004,야탑3동,2,37.40926,127.13882,True,0.68,24.32,1094.4,2
S056,R015614,206-2-000004,도촌동,1,37.41166,127.13178,True,1.02,23.98,1079.1,2
S056,R015614,206-2-000004,도촌동,2,37.416,127.14201,True,1.02,23.98,1079.1,2
S056,R015615,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.57,24.43,1099.3,2
S056,R015615,206-2-000004,야탑1동,2,37.41623,127.12892,True,0.57,24.43,1099.3,2
S056,R015616,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.54,24.46,1100.7,2
S056,R015616,206-2-000004,야탑2동,2,37.40818,127.1361,True,0.54,24.46,1100.7,2
S056,R015617,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.83,24.17,1087.7,2
S056,R015617,206-2-000004,야탑3동,2,37.40427,127.13315,True,0.83,24.17,1087.7,2
S056,R015618,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.87,24.13,1085.8,2
S056,R015618,206-2-000004,야탑3동,2,37.41034,127.14153,True,0.87,24.13,1085.8,2
S056,R015619,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.48,24.52,1103.4,2
S056,R015619,206-2-000004,야탑3동,2,37.41557,127.13411,True,0.48,24.52,1103.4,2
S056,R015620,206-2-000004,도촌동,1,37.41166,127.13178,True,0.99,24.01,1080.5,2
S056,R015620,206-2-000004,도촌동,2,37.41948,127.13706,True,0.99,24.01,1080.5,2
S056,R015621,206-2-000004,도촌동,1,37.41166,127.13178,True,0.85,24.15,1086.8,2
S056,R015621,206-2-000004,도촌동,2,37.41906,127.12916,True,0.85,24.15,1086.8,2
S056,R015622,206-2-000004,도촌동,1,37.41166,127.13178,True,1.13,23.87,1074.2,2
S056,R015622,206-2-000004,도촌동,2,37.41972,127.12397,True,1.13,23.87,1074.2,2
S056,R015623,206-2-000004,이매1동,1,37.41166,127.13178,True,1.04,23.96,1078.2,2
S056,R015623,206-2-000004,이매1동,2,37.40385,127.12525,True,1.04,23.96,1078.2,2
S056,R015624,206-2-000004,이매1동,1,37.41166,127.13178,True,1.14,23.86,1073.7,2
S056,R015624,206-2-000004,이매1동,2,37.40145,127.13291,True,1.14,23.86,1073.7,2
S056,R015625,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.32,24.68,1110.6,2
S056,R015625,206-2-000004,야탑1동,2,37.41449,127.13139,True,0.32,24.68,1110.6,2
S056,R015626,206-2-000004,도촌동,1,37.41166,127.13178,True,0.63,24.37,1096.7,2
S056,R015626,206-2-000004,도촌동,2,37.41732,127.13163,True,0.63,24.37,1096.7,2
S056,R015627,206-2-000004,야탑3동,1,37.41166,127.13178,True,1.13,23.87,1074.2,2
S056,R015627,206-2-000004,야탑3동,2,37.40469,127.14105,True,1.13,23.87,1074.2,2
S056,R015628,206-2-000004,이매1동,1,37.41166,127.13178,True,0.82,24.18,1088.1,2
S056,R015628,206-2-000004,이매1동,2,37.40493,127.12796,True,0.82,24.18,1088.1,2
S056,R015629,206-2-000004,도촌동,1,37.41166,127.13178,True,0.96,24.04,1081.8,2
S056,R015629,206-2-000004,도촌동,2,37.41774,127.13954,True,0.96,24.04,1081.8,2
S056,R015630,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.22,24.78,1115.1,2
S056,R015630,206-2-000004,야탑1동,2,37.41275,127.13387,True,0.22,24.78,1115.1,2
S056,R015631,206-2-000004,도촌동,1,37.41166,127.13178,True,0.85,24.15,1086.8,2
S056,R015631,206-2-000004,도촌동,2,37.41797,127.12645,True,0.85,24.15,1086.8,2
S056,R015632,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.52,24.48,1101.6,2
S056,R015632,206-2-000004,야탑1동,2,37.41232,127.12597,True,0.52,24.48,1101.6,2
S056,R015633,206-2-000004,야탑3동,1,37.41166,127.13178,True,1.13,23.87,1074.2,2
S056,R015633,206-2-000004,야탑3동,2,37.4086,127.14401,True,1.13,23.87,1074.2,2
S056,R015634,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.98,24.02,1080.9,2
S056,R015634,206-2-000004,야탑1동,2,37.41298,127.12078,True,0.98,24.02,1080.9,2
S056,R015635,206-2-000004,야탑3동,1,37.41166,127.13178,True,1.06,23.94,1077.3,2
S056,R015635,206-2-000004,야탑3동,2,37.40361,127.13834,True,1.06,23.94,1077.3,2
S056,R015636,206-2-000004,이매1동,1,37.41166,127.13178,True,1.12,23.88,1074.6,2
S056,R015636,206-2-000004,이매1동,2,37.40211,127.12773,True,1.12,23.88,1074.6,2
S056,R015637,206-2-000004,야탑1동,1,37.41166,127.13178,True,1.06,23.94,1077.3,2
S056,R015637,206-2-000004,야탑1동,2,37.41581,127.12102,True,1.06,23.94,1077.3,2
S056,R015638,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.78,24.22,1089.9,2
S056,R015638,206-2-000004,야탑1동,2,37.41407,127.12349,True,0.78,24.22,1089.9,2
S056,R015639,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.63,24.37,1096.7,2
S056,R015639,206-2-000004,야탑2동,2,37.40601,127.13068,True,0.63,24.37,1096.7,2
S056,R015640,206-2-000004,도촌동,1,37.41166,127.13178,True,1.15,23.85,1073.2,2
S056,R015640,206-2-000004,도촌동,2,37.42188,127.1294,True,1.15,23.85,1073.2,2
S056,R015641,206-2-000007,정자3동,1,37.36575,127.10733,True,1.0,24.0,1080.0,3
S056,R015641,206-2-000007,정자3동,2,37.35823,127.11354,True,1.0,24.0,1080.0,3
S056,R015642,206-2-000007,정자1동,1,37.36575,127.10733,True,0.92,24.08,1083.6,3
S056,R015642,206-2-000007,정자1동,2,37.37367,127.10437,True,0.92,24.08,1083.6,3
S056,R015643,206-2-000007,금곡동,1,37.36575,127.10733,True,0.83,24.17,1087.7,3
S056,R015643,206-2-000007,금곡동,2,37.36868,127.09871,True,0.83,24.17,1087.7,3
S056,R015644,206-2-000007,정자동,1,37.36575,127.10733,True,0.83,24.17,1087.7,3
S056,R015644,206-2-000007,정자동,2,37.37301,127.10955,True,0.83,24.17,1087.7,3
S056,R015645,206-2-000007,정자1동,1,37.36575,127.10733,True,0.1,24.9,1120.5,3
S056,R015645,206-2-000007,정자1동,2,37.36628,127.10636,True,0.1,24.9,1120.5,3
S056,R015646,206-2-000007,정자동,1,37.36575,127.10733,True,1.0,24.0,1080.0,3
S056,R015646,206-2-000007,정자동,2,37.35715,127.11083,True,1.0,24.0,1080.0,3
S056,R015647,206-2-000007,정자3동,1,37.36575,127.10733,True,1.07,23.93,1076.8,3
S056,R015647,206-2-000007,정자3동,2,37.35931,127.11625,True,1.07,23.93,1076.8,3
S056,R015648,206-2-000007,정자동,1,37.36575,127.10733,True,0.49,24.51,1103.0,3
S056,R015648,206-2-000007,정자동,2,37.36845,127.11179,True,0.49,24.51,1103.0,3
S056,R015649,206-2-000007,정자3동,1,37.36575,127.10733,True,0.91,24.09,1084.0,3
S056,R015649,206-2-000007,정자3동,2,37.36214,127.11649,True,0.91,24.09,1084.0,3
S056,R015650,206-2-000007,정자1동,1,37.36575,127.10733,True,0.63,24.37,1096.7,3
S056,R015650,206-2-000007,정자1동,2,37.37085,127.10413,True,0.63,24.37,1096.7,3
S056,R015651,206-2-000007,정자2동,1,37.36575,127.10733,True,0.88,24.12,1085.4,3
S056,R015651,206-2-000007,정자2동,2,37.36779,127.11697,True,0.88,24.12,1085.4,3
S056,R015652,206-2-000007,정자1동,1,37.36575,127.10733,True,0.4,24.6,1107.0,3
S056,R015652,206-2-000007,정자1동,2,37.36802,127.10389,True,0.4,24.6,1107.0,3
S056,R015653,206-2-000007,정자동,1,37.36575,127.10733,True,0.98,24.02,1080.9,3
S056,R015653,206-2-000007,정자동,2,37.37235,127.11473,True,0.98,24.02,1080.9,3
S056,R015654,206-2-000007,금곡동,1,37.36575,127.10733,True,0.51,24.49,1102.0,3
S056,R015654,206-2-000007,금곡동,2,37.36238,127.10342,True,0.51,24.49,1102.0,3
S056,R015655,206-2-000007,금곡동,1,37.36575,127.10733,True,1.11,23.89,1075.0,3
S056,R015655,206-2-000007,금곡동,2,37.37043,127.09624,True,1.11,23.89,1075.0,3
S056,R015656,206-2-000007,정자동,1,37.36575,127.10733,True,1.02,23.98,1079.1,3
S056,R015656,206-2-000007,정자동,2,37.37409,127.11226,True,1.02,23.98,1079.1,3
S056,R015657,206-2-000007,정자동,1,37.36575,127.10733,True,0.62,24.38,1097.1,3
S056,R015657,206-2-000007,정자동,2,37.3667,127.11426,True,0.62,24.38,1097.1,3
S056,R015658,206-2-000007,정자동,1,37.36575,127.10733,True,0.52,24.48,1101.6,3
S056,R015658,206-2-000007,정자동,2,37.37019,127.10931,True,0.52,24.48,1101.6,3
S056,R015659,206-2-000007,금곡동,1,37.36575,127.10733,True,1.02,23.98,1079.1,3
S056,R015659,206-2-000007,금곡동,2,37.3676,127.096,True,1.02,23.98,1079.1,3
S056,R015660,206-2-000007,금곡동,1,37.36575,127.10733,True,0.98,24.02,1080.9,3
S056,R015660,206-2-000007,금곡동,2,37.37151,127.09895,True,0.98,24.02,1080.9,3
S056,R015661,206-2-000007,금곡동,1,37.36575,127.10733,True,0.78,24.22,1089.9,3
S056,R015661,206-2-000007,금곡동,2,37.35955,127.10318,True,0.78,24.22,1089.9,3
S056,R015662,206-2-000007,정자1동,1,37.36575,127.10733,True,0.69,24.31,1094.0,3
S056,R015662,206-2-000007,정자1동,2,37.37193,127.10684,True,0.69,24.31,1094.0,3
S056,R015663,206-2-000007,금곡동,1,37.36575,127.10733,True,1.01,23.99,1079.5,3
S056,R015663,206-2-000007,금곡동,2,37.35847,127.10047,True,1.01,23.99,1079.5,3
S056,R015664,206-2-000007,금곡동,1,37.36575,127.10733,True,0.69,24.31,1094.0,3
S056,R015664,206-2-000007,금곡동,2,37.36977,127.10142,True,0.69,24.31,1094.0,3
S056,R015665,206-2-000007,정자동,1,37.36575,127.10733,True,0.76,24.24,1090.8,3
S056,R015665,206-2-000007,정자동,2,37.36953,127.1145,True,0.76,24.24,1090.8,3
S056,R015666,206-2-000007,정자3동,1,37.36575,127.10733,True,0.72,24.28,1092.6,3
S056,R015666,206-2-000007,정자3동,2,37.35997,127.11107,True,0.72,24.28,1092.6,3
S056,R015667,206-2-000007,정자1동,1,37.36575,127.10733,True,0.89,24.11,1085.0,3
S056,R015667,206-2-000007,정자1동,2,37.35781,127.10565,True,0.89,24.11,1085.0,3
S056,R015668,206-2-000007,정자2동,1,37.36575,127.10733,True,0.84,24.16,1087.2,3
S056,R015668,206-2-000007,정자2동,2,37.36496,127.11673,True,0.84,24.16,1087.2,3
S056,R015669,206-2-000007,정자동,1,37.36575,127.10733,True,0.74,24.26,1091.7,3
S056,R015669,206-2-000007,정자동,2,37.37127,127.11202,True,0.74,24.26,1091.7,3
S056,R015670,206-2-000007,정자동,1,37.36575,127.10733,True,0.77,24.23,1090.3,3
S056,R015670,206-2-000007,정자동,2,37.36105,127.11378,True,0.77,24.23,1090.3,3
S056,R015671,206-2-000007,정자동,1,37.36575,127.10733,True,0.24,24.76,1114.2,3
S056,R015671,206-2-000007,정자동,2,37.36736,127.10907,True,0.24,24.76,1114.2,3
S056,R015672,206-2-000007,정자2동,1,37.36575,127.10733,True,1.03,23.97,1078.6,3
S056,R015672,206-2-000007,정자2동,2,37.37061,127.11721,True,1.03,23.97,1078.6,3
S056,R015673,206-2-000007,금곡동,1,37.36575,127.10733,True,0.78,24.22,1089.9,3
S056,R015673,206-2-000007,금곡동,2,37.36586,127.09847,True,0.78,24.22,1089.9,3
S056,R015674,206-2-000007,금곡동,1,37.36575,127.10733,True,1.13,23.87,1074.2,3
S056,R015674,206-2-000007,금곡동,2,37.36195,127.09553,True,1.13,23.87,1074.2,3
S056,R015675,206-2-000007,정자3동,1,37.36575,127.10733,True,1.09,23.91,1076.0,3
S056,R015675,206-2-000007,정자3동,2,37.36322,127.1192,True,1.09,23.91,1076.0,3
S056,R015676,206-2-000007,금곡동,1,37.36575,127.10733,True,0.56,24.44,1099.8,3
S056,R015676,206-2-000007,금곡동,2,37.36694,127.10118,True,0.56,24.44,1099.8,3
S056,R015677,206-2-000007,금곡동,1,37.36575,127.10733,True,1.17,23.83,1072.3,3
S056,R015677,206-2-000007,금곡동,2,37.37541,127.10189,True,1.17,23.83,1072.3,3
S056,R015678,206-2-000007,금곡동,1,37.36575,127.10733,True,0.59,24.41,1098.5,3
S056,R015678,206-2-000007,금곡동,2,37.36412,127.10095,True,0.59,24.41,1098.5,3
S056,R015679,206-2-000007,정자1동,1,37.36575,127.10733,True,1.0,24.0,1080.0,3
S056,R015679,206-2-000007,정자1동,2,37.37475,127.10708,True,1.0,24.0,1080.0,3
S056,R015680,206-2-000007,정자1동,1,37.36575,127.10733,True,0.58,24.42,1098.9,3
S056,R015680,206-2-000007,정자1동,2,37.36063,127.10589,True,0.58,24.42,1098.9,3
S056,R015681,206-2-000007,정자1동,1,37.36575,127.10733,True,0.77,24.23,1090.3,3
S056,R015681,206-2-000007,정자1동,2,37.35889,127.10836,True,0.77,24.23,1090.3,3
S056,R015682,206-2-000007,금곡동,1,37.36575,127.10733,True,1.08,23.92,1076.4,3
S056,R015682,206-2-000007,금곡동,2,37.35607,127.10812,True,1.08,23.92,1076.4,3
S056,R015683,206-2-000007,금곡동,1,37.36575,127.10733,True,1.07,23.93,1076.8,3
S056,R015683,206-2-000007,금곡동,2,37.35673,127.10294,True,1.07,23.93,1076.8,3
S056,R015684,206-2-000007,금곡동,1,37.36575,127.10733,True,0.86,24.14,1086.3,3
S056,R015684,206-2-000007,금곡동,2,37.36304,127.09824,True,0.86,24.14,1086.3,3
S056,R015685,206-2-000007,정자동,1,37.36575,127.10733,True,0.63,24.37,1096.7,3
S056,R015685,206-2-000007,정자동,2,37.36388,127.11402,True,0.63,24.37,1096.7,3
S056,R015686,206-2-000007,금곡동,1,37.36575,127.10733,True,0.33,24.67,1110.2,3
