name,type,facility_weight,lat,lon,h3_index,ADM_NM,GU_NM,zone,composite_v3,Ds_v3,Ra,dist_to_grid_m,vtp_score,dist_to_hub_m,near_hub
오리공원,공원,0.7,37.340775,127.112504,8930e0248a7ffff,구미동,분당구,Hybrid,0.1721,0.3798,0.5996,66.0,0.6076,1232.0,True
하얀어린이공원,공원,0.7,37.344926,127.117978,8930e02499bffff,구미동,분당구,Hybrid,0.1613,0.3798,0.5753,151.0,0.6044,1399.0,True
nan,공원,0.7,37.344687,127.110916,8930e024d6bffff,구미동,분당구,Hybrid,0.1602,0.3798,0.6442,142.0,0.604,864.0,True
nan,공원,0.7,37.342871,127.112428,8930e024d6bffff,구미동,분당구,Hybrid,0.1602,0.3798,0.6442,138.0,0.604,1082.0,True
nan,공원,0.7,37.345084,127.11225,8930e024d6bffff,구미동,분당구,Hybrid,0.1602,0.3798,0.6442,109.0,0.604,953.0,True
미금초등학교,학교,0.6,37.347052,127.115298,8930e024d67ffff,구미1동,분당구,Hybrid,0.3551,0.2718,0.6773,107.0,0.6009,1163.0,True
주공아파트 놀이터,공원,0.7,37.34559,127.114542,8930e024d6fffff,구미동,분당구,Hybrid,0.1469,0.3798,0.6246,64.0,0.6,1128.0,True
오리어린이공원,공원,0.7,37.344455,127.114138,8930e024d6fffff,구미동,분당구,Hybrid,0.1469,0.3798,0.6246,116.0,0.6,1134.0,True
nan,공원,0.7,37.346571,127.114591,8930e024d6fffff,구미동,분당구,Hybrid,0.1469,0.3798,0.6246,159.0,0.6,1109.0,True
nan,공원,0.7,37.346312,127.114143,8930e024d6fffff,구미동,분당구,Hybrid,0.1469,0.3798,0.6246,149.0,0.6,1075.0,True
nan,공원,0.7,37.341447,127.126241,8930e024903ffff,구미동,분당구,Hybrid,0.1436,0.3798,0.5451,103.0,0.599,1223.0,True
넘말 어린이공원,공원,0.7,37.340481,127.124768,8930e024903ffff,구미동,분당구,Hybrid,0.1436,0.3798,0.5451,73.0,0.599,1373.0,True
nan,공원,0.7,37.342212,127.124661,8930e024903ffff,구미동,분당구,Hybrid,0.1436,0.3798,0.5451,138.0,0.599,1206.0,True
nan,공원,0.7,37.341558,127.126404,8930e024903ffff,구미동,분당구,Hybrid,0.1436,0.3798,0.5451,122.0,0.599,1206.0,True
큰골어린이공원,공원,0.7,37.340197,127.126044,8930e024903ffff,구미동,분당구,Hybrid,0.1436,0.3798,0.5451,121.0,0.599,1359.0,True
nan,공원,0.7,37.341755,127.124919,8930e024903ffff,구미동,분당구,Hybrid,0.1436,0.3798,0.5451,83.0,0.599,1240.0,True
덕봉어린이공원,공원,0.7,37.342219,127.12584,8930e024903ffff,구미동,분당구,Hybrid,0.1436,0.3798,0.5451,143.0,0.599,1158.0,True
nan,공영주차장,1.0,37.363243,127.100935,8930e026b2fffff,금곡동,분당구,로봇전용,0.083,0.3242,0.553,97.0,0.5897,815.0,True
nan,공영주차장,1.0,37.39275,127.111541,8930e153403ffff,백현동,분당구,로봇전용,0.0996,0.2946,0.6638,29.0,0.5888,318.0,True
판교공영주차장,공영주차장,1.0,37.393359,127.110712,8930e153403ffff,백현동,분당구,로봇전용,0.0996,0.2946,0.6638,78.0,0.5888,259.0,True
청솔초등학교,학교,0.6,37.354043,127.114162,8930e024d23ffff,금곡동,분당구,Hybrid,0.2779,0.3242,0.6763,149.0,0.5882,744.0,True
nan,공영주차장,1.0,37.386531,127.10345,8930e026927ffff,백현동,분당구,로봇전용,0.0956,0.2946,0.637,57.0,0.5876,1232.0,True
nan,공영주차장,1.0,37.389799,127.10863,8930e153457ffff,백현동,분당구,로봇전용,0.0938,0.2946,0.6253,107.0,0.5871,693.0,True
롯데슈퍼,대형마트,0.8,37.37811,127.132233,8930e15300fffff,서현1동,분당구,로봇전용,0.1026,0.68,0.6838,136.0,0.5868,1427.0,True
nan,학교,0.6,37.340754,127.119224,8930e0249c7ffff,구미동,분당구,Hybrid,0.2352,0.3798,0.7773,126.0,0.5865,1619.0,False
다이소(지하1층),대형마트,0.8,37.383906,127.121589,8930e1530d7ffff,서현1동,분당구,로봇전용,0.1017,0.68,0.678,120.0,0.5865,297.0,True
nan,공영주차장,1.0,37.396848,127.111439,8930e153417ffff,백현동,분당구,로봇전용,0.0908,0.2946,0.6054,138.0,0.5862,138.0,True
현대슈퍼,대형마트,0.8,37.377896,127.129408,8930e15300bffff,서현1동,분당구,로봇전용,0.0973,0.68,0.6484,100.0,0.5852,1235.0,True
nan,공영주차장,1.0,37.392216,127.104771,8930e1534c3ffff,백현동,분당구,로봇전용,0.0843,0.2946,0.5619,129.0,0.5842,701.0,True
nan,공영주차장,1.0,37.391695,127.104407,8930e1534c3ffff,백현동,분당구,로봇전용,0.0843,0.2946,0.5619,121.0,0.5842,760.0,True
형제슈퍼,대형마트,0.8,37.379828,127.13352,8930e15303bffff,서현1동,분당구,로봇전용,0.0904,0.68,0.6025,20.0,0.5831,1443.0,True
위례평생학습관,주민센터,0.9,37.468293,127.149517,8930e1cd6c7ffff,위례동,수정구,로봇전용,0.0959,0.4708,0.6392,57.0,0.5829,502.0,True
AK플라자 분당,대형마트,0.8,37.385093,127.123102,8930e15308bffff,서현1동,분당구,로봇전용,0.0885,0.68,0.59,121.0,0.5826,418.0,True
롯데마트 서현점,대형마트,0.8,37.385932,127.120593,8930e15309bffff,서현1동,분당구,로봇전용,0.0861,0.68,0.5737,47.0,0.5818,235.0,True
nan,학교,0.6,37.347961,127.119223,8930e024983ffff,구미1동,분당구,Hybrid,0.2874,0.2718,0.7437,130.0,0.5806,1147.0,True
수내1동 행정복지센터,주민센터,0.9,37.375624,127.117889,8930e153637ffff,수내1동,분당구,로봇전용,0.0956,0.4597,0.6373,73.0,0.5806,1014.0,True
nan,학교,0.6,37.347046,127.119198,8930e024983ffff,구미1동,분당구,Hybrid,0.2874,0.2718,0.7437,119.0,0.5806,1189.0,True
롯데마트 판교점 (Lottemart),대형마트,0.8,37.395486,127.113339,8930e1534abffff,삼평동,분당구,로봇전용,0.0926,0.6423,0.6171,153.0,0.5762,167.0,True
nan,공영주차장,1.0,37.389269,127.081379,8930e026d6fffff,운중동,분당구,로봇전용,0.0889,0.247,0.5927,65.0,0.5761,2749.0,False
nan,공영주차장,1.0,37.390756,127.081826,8930e026d6fffff,운중동,분당구,로봇전용,0.0889,0.247,0.5927,159.0,0.5761,2672.0,False
구미중학교,학교,0.6,37.345975,127.123647,8930e02498fffff,구미동,분당구,Hybrid,0.1994,0.3798,0.6778,73.0,0.5758,929.0,True
청호마트,대형마트,0.8,37.403693,127.116391,8930e1c9b6bffff,삼평동,분당구,로봇전용,0.0892,0.6423,0.5944,90.0,0.5752,999.0,True
nan,공영주차장,1.0,37.400479,127.129029,8930e153503ffff,야탑3동,분당구,로봇전용,0.0841,0.2482,0.5607,104.0,0.5749,1301.0,True
구미1동 행정복지센터,주민센터,0.9,37.349269,127.111757,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,109.0,0.5743,850.0,True
nan,공영주차장,1.0,37.451433,127.129722,8930e1c8b5bffff,복정동,수정구,로봇전용,0.0893,0.229,0.5956,62.0,0.5726,2281.0,False
nan,공영주차장,1.0,37.452083,127.128555,8930e1c8b5bffff,복정동,수정구,로봇전용,0.0893,0.229,0.5956,70.0,0.5726,2280.0,False
nan,공영주차장,1.0,37.45194,127.129816,8930e1c8b5bffff,복정동,수정구,로봇전용,0.0893,0.229,0.5956,45.0,0.5726,2229.0,False
nan,공영주차장,1.0,37.452048,127.128337,8930e1c8b5bffff,복정동,수정구,로봇전용,0.0893,0.229,0.5956,88.0,0.5726,2294.0,False
nan,공영주차장,1.0,37.452002,127.128064,8930e1c8b5bffff,복정동,수정구,로봇전용,0.0893,0.229,0.5956,111.0,0.5726,2313.0,False
nan,공영주차장,1.0,37.45226,127.132157,8930e1c8b43ffff,복정동,수정구,로봇전용,0.0886,0.229,0.5906,79.0,0.5724,2090.0,False
nan,공영주차장,1.0,37.452723,127.133411,8930e1c8b43ffff,복정동,수정구,로봇전용,0.0886,0.229,0.5906,125.0,0.5724,1992.0,False
nan,공영주차장,1.0,37.419677,127.121837,8930e1526dbffff,도촌동,중원구,로봇전용,0.0991,0.2121,0.661,127.0,0.5722,946.0,True
nan,공영주차장,1.0,37.466295,127.127537,8930e1c8b9bffff,복정동,수정구,로봇전용,0.088,0.229,0.5863,154.0,0.5722,1462.0,True
nan,공영주차장,1.0,37.41982,127.122658,8930e1526c3ffff,도촌동,중원구,로봇전용,0.0988,0.2121,0.6589,116.0,0.5721,955.0,True
nan,공영주차장,1.0,37.451284,127.127619,8930e1c8a2fffff,복정동,수정구,로봇전용,0.0871,0.229,0.5809,105.0,0.5719,2400.0,False
nan,공영주차장,1.0,37.45148,127.127099,8930e1c8a2fffff,복정동,수정구,로봇전용,0.0871,0.229,0.5809,88.0,0.5719,2411.0,False
nan,공영주차장,1.0,37.450091,127.127926,8930e1c8a2fffff,복정동,수정구,로봇전용,0.0871,0.229,0.5809,141.0,0.5719,2493.0,False
청솔중학교,학교,0.6,37.355726,127.110784,8930e024d07ffff,금곡동,분당구,Hybrid,0.2225,0.3242,0.5174,157.0,0.5716,412.0,True
금곡동 행정복지센터,주민센터,0.9,37.351644,127.107068,8930e024d0bffff,금곡동,분당구,로봇전용,0.1549,0.3242,0.5661,146.0,0.5713,570.0,True
nan,공영주차장,1.0,37.453275,127.134516,8930e1c8b47ffff,복정동,수정구,로봇전용,0.0847,0.229,0.5645,88.0,0.5712,1893.0,False
복정 제3 공영주차장,공영주차장,1.0,37.461744,127.127243,8930e1c8bd7ffff,복정동,수정구,로봇전용,0.0844,0.229,0.5625,48.0,0.5711,1652.0,False
nan,공영주차장,1.0,37.357532,127.105459,8930e024d8fffff,정자1동,분당구,일반,0.1751,0.5904,0.4677,35.0,0.5706,298.0,True
분당중학교,학교,0.6,37.360533,127.11065,8930e024da3ffff,정자3동,분당구,Hybrid,0.3304,0.1556,0.6127,73.0,0.5702,272.0,True
이마트에브리데이 분당정자점,대형마트,0.8,37.371792,127.10627,8930e15361bffff,정자1동,분당구,로봇전용,0.1056,0.5904,0.7039,53.0,0.5697,1446.0,True
분당경영고등학교,학교,0.6,37.355782,127.109636,8930e024d17ffff,금곡동,분당구,Hybrid,0.2152,0.3242,0.5215,137.0,0.5694,364.0,True
nan,학교,0.6,37.337463,127.118343,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,119.0,0.5677,1863.0,False
금곡공원,공원,0.7,37.357146,127.109579,8930e024dabffff,정자동,분당구,Hybrid,0.1599,0.1949,0.7699,111.0,0.5669,222.0,True
nan,학교,0.6,37.343879,127.115355,8930e024d6fffff,구미동,분당구,Hybrid,0.1469,0.3798,0.6246,148.0,0.56,1258.0,True
nan,공영주차장,1.0,37.386787,127.141478,8930e1531cfffff,서현1동,분당구,일반,0.0721,0.68,0.4809,103.0,0.5576,813.0,True
분당중앙고등학교,학교,0.6,37.360419,127.123975,8930e15321bffff,정자3동,분당구,Hybrid,0.2765,0.1556,0.576,78.0,0.5541,1169.0,True
nan,공영주차장,1.0,37.404766,127.115093,8930e1c9b7bffff,삼평동,분당구,일반,0.0804,0.6423,0.5362,48.0,0.5526,1019.0,True
nan,공영주차장,1.0,37.403048,127.099337,8930e1c9a3bffff,삼평동,분당구,일반,0.0766,0.6423,0.5106,143.0,0.5514,1353.0,True
nan,공영주차장,1.0,37.402774,127.106821,8930e153497ffff,삼평동,분당구,일반,0.0754,0.6423,0.5024,96.0,0.5511,896.0,True
nan,공영주차장,1.0,37.403683,127.109083,8930e1c9b4bffff,삼평동,분당구,일반,0.0748,0.6423,0.4986,83.0,0.5509,922.0,True
대원천공영주차장,공영주차장,1.0,37.429809,127.121599,8930e1c992bffff,성남동,중원구,일반,0.081,0.6301,0.5402,56.0,0.5503,2070.0,False
대원천공영주차장,공영주차장,1.0,37.429658,127.124065,8930e1c992bffff,성남동,중원구,일반,0.081,0.6301,0.5402,167.0,0.5503,2049.0,False
대원천공영주차장,공영주차장,1.0,37.429907,127.121322,8930e1c992bffff,성남동,중원구,일반,0.081,0.6301,0.5402,79.0,0.5503,2083.0,False
nan,공영주차장,1.0,37.394275,127.104373,8930e1534d7ffff,삼평동,분당구,일반,0.0721,0.6423,0.4804,124.0,0.5501,643.0,True
수진역 환승 주차장,공영주차장,1.0,37.437346,127.141946,8930e15242bffff,성남동,중원구,일반,0.0798,0.6301,0.5317,68.0,0.55,3339.0,False
nan,공영주차장,1.0,37.405768,127.103179,8930e1c9a23ffff,삼평동,분당구,일반,0.0676,0.6423,0.4505,129.0,0.5487,1345.0,True
율동공원,공원,0.7,37.377825,127.150041,8930e1533b7ffff,서현1동,분당구,로봇전용,0.1088,0.68,0.7255,69.0,0.5487,642.0,True
공용,공영주차장,1.0,37.433222,127.13584,8930e15247bffff,성남동,중원구,일반,0.0744,0.6301,0.496,82.0,0.5483,2685.0,False
공영주차장,공영주차장,1.0,37.439505,127.143515,8930e15242fffff,성남동,중원구,일반,0.0728,0.6301,0.4855,107.0,0.5479,3236.0,False
nan,공영주차장,1.0,37.439113,127.142303,8930e15242fffff,성남동,중원구,일반,0.0728,0.6301,0.4855,154.0,0.5479,3282.0,False
nan,공원,0.7,37.382238,127.149614,8930e153173ffff,서현1동,분당구,로봇전용,0.1059,0.68,0.7063,151.0,0.5478,151.0,True
nan,공원,0.7,37.3795,127.131784,8930e15300fffff,서현1동,분당구,로봇전용,0.1026,0.68,0.6838,100.0,0.5468,1318.0,True
nan,공원,0.7,37.377758,127.131844,8930e15300fffff,서현1동,분당구,로봇전용,0.1026,0.68,0.6838,142.0,0.5468,1419.0,True
분당어린이공원,공원,0.7,37.379056,127.13115,8930e15300fffff,서현1동,분당구,로봇전용,0.1026,0.68,0.6838,27.0,0.5468,1292.0,True
nan,공원,0.7,37.378584,127.130735,8930e15300fffff,서현1동,분당구,로봇전용,0.1026,0.68,0.6838,37.0,0.5468,1287.0,True
잔디광장,공원,0.7,37.381885,127.120072,8930e1530d7ffff,서현1동,분당구,로봇전용,0.1017,0.68,0.678,142.0,0.5465,350.0,True
nan,공영주차장,1.0,37.427284,127.120401,8930e1c9967ffff,성남동,중원구,일반,0.066,0.6301,0.4403,140.0,0.5458,1802.0,False
nan,공원,0.7,37.376861,127.130904,8930e153073ffff,서현1동,분당구,로봇전용,0.0978,0.68,0.652,94.0,0.5454,1410.0,True
nan,공원,0.7,37.377056,127.130081,8930e153073ffff,서현1동,분당구,로봇전용,0.0978,0.68,0.652,130.0,0.5454,1340.0,True
nan,공원,0.7,37.378623,127.128136,8930e15300bffff,서현1동,분당구,로봇전용,0.0973,0.68,0.6484,97.0,0.5452,1096.0,True
nan,공원,0.7,37.377569,127.128348,8930e15300bffff,서현1동,분당구,로봇전용,0.0973,0.68,0.6484,22.0,0.5452,1186.0,True
nan,공원,0.7,37.377725,127.127645,8930e15300bffff,서현1동,분당구,로봇전용,0.0973,0.68,0.6484,57.0,0.5452,1129.0,True
백현동 행정복지센터,주민센터,0.9,37.388452,127.110851,8930e153447ffff,백현동,분당구,로봇전용,0.0847,0.2946,0.5646,147.0,0.5443,785.0,True
nan,공원,0.7,37.380851,127.129906,8930e153003ffff,서현1동,분당구,로봇전용,0.0935,0.68,0.6232,125.0,0.5441,1105.0,True
nan,공원,0.7,37.379152,127.129083,8930e153003ffff,서현1동,분당구,로봇전용,0.0935,0.68,0.6232,167.0,0.5441,1130.0,True
롯데슈퍼마켓,대형마트,0.8,37.473506,127.149904,8930e1cd683ffff,위례동,수정구,로봇전용,0.0987,0.4708,0.6582,35.0,0.5438,763.0,True
nan,공원,0.7,37.37946,127.134345,8930e15303bffff,서현1동,분당구,로봇전용,0.0904,0.68,0.6025,76.0,0.5431,1437.0,True
nan,공원,0.7,37.38151,127.132248,8930e153007ffff,서현1동,분당구,로봇전용,0.0888,0.68,0.592,91.0,0.5426,1275.0,True
nan,공원,0.7,37.380425,127.131049,8930e153007ffff,서현1동,분당구,로봇전용,0.0888,0.68,0.592,139.0,0.5426,1216.0,True
nan,공원,0.7,37.381768,127.132761,8930e153007ffff,서현1동,분당구,로봇전용,0.0888,0.68,0.592,135.0,0.5426,1311.0,True
롯데백화점 분당점,대형마트,0.8,37.378396,127.114296,8930e1536afffff,수내1동,분당구,로봇전용,0.0963,0.4597,0.6421,92.0,0.5408,792.0,True
하모니마트,대형마트,0.8,37.377474,127.114428,8930e1536afffff,수내1동,분당구,로봇전용,0.0963,0.4597,0.6421,91.0,0.5408,880.0,True
삼평어린이공원,공원,0.7,37.399528,127.114891,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,43.0,0.5407,531.0,True
놀이터,공원,0.7,37.400531,127.114819,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,119.0,0.5407,623.0,True
Homeplus Express,대형마트,0.8,37.374649,127.118256,8930e153623ffff,수내1동,분당구,로봇전용,0.0958,0.4597,0.6384,153.0,0.5407,1121.0,True
Mono Mart,대형마트,0.8,37.374884,127.117951,8930e153637ffff,수내1동,분당구,로봇전용,0.0956,0.4597,0.6373,155.0,0.5406,1096.0,True
봇들어린이공원,공원,0.7,37.399561,127.118404,8930e1535dbffff,삼평동,분당구,로봇전용,0.1027,0.6423,0.6846,131.0,0.5393,755.0,True
저류지,공원,0.7,37.398388,127.118446,8930e1535dbffff,삼평동,분당구,로봇전용,0.1027,0.6423,0.6846,114.0,0.5393,691.0,True
학생정원,공원,0.7,37.400028,127.11611,8930e1534a7ffff,삼평동,분당구,로봇전용,0.0995,0.6423,0.6635,109.0,0.5383,641.0,True
화랑공원,공원,0.7,37.39741,127.105023,8930e15349bffff,삼평동,분당구,로봇전용,0.0962,0.6423,0.6411,127.0,0.5373,602.0,True
nan,공원,0.7,37.402339,127.113251,8930e1534b7ffff,삼평동,분당구,로봇전용,0.09,0.6423,0.6001,123.0,0.5355,765.0,True
nan,공원,0.7,37.401762,127.114988,8930e1534b7ffff,삼평동,분당구,로봇전용,0.09,0.6423,0.6001,71.0,0.5355,752.0,True
놀이터,공원,0.7,37.401246,127.114858,8930e1534b7ffff,삼평동,분당구,로봇전용,0.09,0.6423,0.6001,123.0,0.5355,695.0,True
nan,공원,0.7,37.402149,127.1181,8930e1c9b6bffff,삼평동,분당구,로봇전용,0.0892,0.6423,0.5944,156.0,0.5352,935.0,True
nan,공원,0.7,37.43117,127.124349,8930e1c992fffff,성남동,중원구,로봇전용,0.0948,0.6301,0.6322,54.0,0.5345,2218.0,False
nan,공원,0.7,37.430449,127.126359,8930e1c992fffff,성남동,중원구,로봇전용,0.0948,0.6301,0.6322,142.0,0.5345,2153.0,False
nan,공원,0.7,37.431068,127.124309,8930e1c992fffff,성남동,중원구,로봇전용,0.0948,0.6301,0.6322,55.0,0.5345,2207.0,False
낙생농협마트 미금지점,대형마트,0.8,37.349788,127.111197,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,144.0,0.5343,811.0,True
주민두레생협 미금점,대형마트,0.8,37.350279,127.111774,8930e024d77ffff,구미1동,분당구,로봇전용,0.1997,0.2718,0.7054,110.0,0.5343,873.0,True
nan,공원,0.7,37.394751,127.119361,8930e153437ffff,삼평동,분당구,로봇전용,0.0856,0.6423,0.5709,142.0,0.5341,705.0,True
nan,공원,0.7,37.395278,127.119836,8930e153437ffff,삼평동,분당구,로봇전용,0.0856,0.6423,0.5709,94.0,0.5341,741.0,True
봇들저류지 공원,공원,0.7,37.399416,127.110987,8930e1534bbffff,삼평동,분당구,로봇전용,0.085,0.6423,0.5667,126.0,0.534,425.0,True
nan,공원,0.7,37.400757,127.113264,8930e1534b3ffff,삼평동,분당구,로봇전용,0.0845,0.6423,0.5636,130.0,0.5338,594.0,True
nan,공원,0.7,37.402104,127.11137,8930e1534b3ffff,삼평동,분당구,로봇전용,0.0845,0.6423,0.5636,106.0,0.5338,722.0,True
어울어린이공원,공원,0.7,37.401688,127.11135,8930e1534b3ffff,삼평동,분당구,로봇전용,0.0845,0.6423,0.5636,70.0,0.5338,676.0,True
홈플러스 야탑점,대형마트,0.8,37.413161,127.127354,8930e152643ffff,야탑1동,분당구,로봇전용,0.0907,0.4302,0.6048,120.0,0.5333,420.0,True
판교테크노파크 공원,공원,0.7,37.399029,127.107851,8930e153483ffff,삼평동,분당구,로봇전용,0.0829,0.6423,0.5529,119.0,0.5333,496.0,True
복정동 주민센터,주민센터,0.9,37.465804,127.127117,8930e1c8b9bffff,복정동,수정구,로봇전용,0.088,0.229,0.5863,114.0,0.5322,1509.0,False
킴스클럽,대형마트,0.8,37.410894,127.127445,8930e15264bffff,야탑1동,분당구,로봇전용,0.0869,0.4302,0.5791,95.0,0.5321,372.0,True
nan,공원,0.7,37.428811,127.124207,8930e152693ffff,성남동,중원구,로봇전용,0.0843,0.6301,0.5621,81.0,0.5313,1956.0,False
nan,공원,0.7,37.428325,127.125478,8930e152693ffff,성남동,중원구,로봇전용,0.0843,0.6301,0.5621,71.0,0.5313,1910.0,False
2001아울렛 분당점,대형마트,0.8,37.349015,127.107391,8930e024d0bffff,금곡동,분당구,로봇전용,0.1549,0.3242,0.5661,158.0,0.5313,464.0,True
도깨비마트,대형마트,0.8,37.350859,127.108426,8930e024d0bffff,금곡동,분당구,로봇전용,0.1549,0.3242,0.5661,84.0,0.5313,619.0,True
nan,공원,0.7,37.428754,127.126406,8930e152697ffff,성남동,중원구,로봇전용,0.0831,0.6301,0.5538,105.0,0.531,1967.0,False
성남시청,주민센터,0.9,37.420094,127.12661,8930e1526c7ffff,도촌동,중원구,로봇전용,0.0945,0.2121,0.6299,79.0,0.5308,1028.0,True
nan,공원,0.7,37.366129,127.107506,8930e153643ffff,정자1동,분당구,로봇전용,0.1074,0.5904,0.7159,102.0,0.5303,808.0,True
nan,공영주차장,1.0,37.435859,127.166098,8930e1521c7ffff,상대원1동,중원구,일반,0.0821,0.5002,0.5475,124.0,0.5247,1775.0,False
nan,공영주차장,1.0,37.436044,127.162314,8930e1521c3ffff,상대원1동,중원구,일반,0.0813,0.5002,0.542,133.0,0.5244,2066.0,False
nan,공영주차장,1.0,37.443623,127.178976,8930e152cd3ffff,상대원1동,중원구,일반,0.0802,0.5002,0.5345,76.0,0.5241,419.0,True
nan,공영주차장,1.0,37.443088,127.178684,8930e152cd3ffff,상대원1동,중원구,일반,0.0802,0.5002,0.5345,125.0,0.5241,447.0,True
nan,공영주차장,1.0,37.44282,127.178584,8930e152cd3ffff,상대원1동,중원구,일반,0.0802,0.5002,0.5345,154.0,0.5241,460.0,True
nan,공영주차장,1.0,37.442926,127.178592,8930e152cd3ffff,상대원1동,중원구,일반,0.0802,0.5002,0.5345,143.0,0.5241,458.0,True
nan,공영주차장,1.0,37.438834,127.168489,8930e15218fffff,상대원1동,중원구,일반,0.0776,0.5002,0.5174,137.0,0.5233,1443.0,True
nan,공영주차장,1.0,37.445122,127.182408,8930e152cd7ffff,상대원1동,중원구,일반,0.0765,0.5002,0.51,105.0,0.523,210.0,True
nan,공영주차장,1.0,37.445274,127.182435,8930e152cd7ffff,상대원1동,중원구,일반,0.0765,0.5002,0.51,105.0,0.523,223.0,True
nan,공영주차장,1.0,37.441883,127.178394,8930e152cdbffff,상대원1동,중원구,일반,0.0754,0.5002,0.503,57.0,0.5227,505.0,True
nan,공영주차장,1.0,37.442557,127.178569,8930e152cdbffff,상대원1동,중원구,일반,0.0754,0.5002,0.503,133.0,0.5227,468.0,True
nan,공영주차장,1.0,37.442761,127.178463,8930e152cdbffff,상대원1동,중원구,일반,0.0754,0.5002,0.503,154.0,0.5227,472.0,True
nan,공영주차장,1.0,37.442707,127.178575,8930e152cdbffff,상대원1동,중원구,일반,0.0754,0.5002,0.503,150.0,0.5227,463.0,True
nan,공영주차장,1.0,37.442717,127.178331,8930e152cdbffff,상대원1동,중원구,일반,0.0754,0.5002,0.503,149.0,0.5227,484.0,True
nan,공영주차장,1.0,37.442584,127.180703,8930e152cc3ffff,상대원1동,중원구,일반,0.073,0.5002,0.4864,29.0,0.5219,287.0,True
nan,공영주차장,1.0,37.442679,127.180791,8930e152cc3ffff,상대원1동,중원구,일반,0.073,0.5002,0.4864,30.0,0.5219,276.0,True
nan,공영주차장,1.0,37.442662,127.181717,8930e152cc3ffff,상대원1동,중원구,일반,0.073,0.5002,0.4864,67.0,0.5219,202.0,True
nan,공영주차장,1.0,37.442654,127.18181,8930e152cc3ffff,상대원1동,중원구,일반,0.073,0.5002,0.4864,75.0,0.5219,196.0,True
nan,공영주차장,1.0,37.432791,127.162094,8930e1521cbffff,상대원1동,중원구,일반,0.0651,0.5002,0.4338,88.0,0.5196,2253.0,False
nan,공영주차장,1.0,37.432681,127.162458,8930e1521cbffff,상대원1동,중원구,일반,0.0651,0.5002,0.4338,94.0,0.5196,2232.0,False
서현1동 행정복지센터,주민센터,0.9,37.382776,127.126037,8930e153013ffff,서현1동,분당구,일반,0.078,0.68,0.5198,50.0,0.5194,709.0,True
nan,공영주차장,1.0,37.46768,127.138467,8930e1c8ba3ffff,위례동,수정구,일반,0.0796,0.4708,0.5308,138.0,0.518,486.0,True
nan,공영주차장,1.0,37.338921,127.10499,8930e0248bbffff,구미동,분당구,일반,0.1249,0.3798,0.4997,153.0,0.5134,1066.0,True
nan,공영주차장,1.0,37.337841,127.106391,8930e0248bbffff,구미동,분당구,일반,0.1249,0.3798,0.4997,145.0,0.5134,1215.0,True
성남시 판교 생태학습원,주민센터,0.9,37.399577,127.103872,8930e153493ffff,삼평동,분당구,일반,0.081,0.6423,0.5402,141.0,0.5128,802.0,True
nan,공영주차장,1.0,37.356491,127.098769,8930e026b6fffff,금곡동,분당구,일반,0.1569,0.3242,0.5281,134.0,0.5119,889.0,True
nan,공영주차장,1.0,37.337343,127.10803,8930e0248abffff,구미동,분당구,일반,0.1184,0.3798,0.4472,101.0,0.5115,1317.0,True
nan,공영주차장,1.0,37.415505,127.13227,8930e152647ffff,야탑1동,분당구,일반,0.0802,0.4302,0.5346,137.0,0.5101,927.0,True
성남문화원,주민센터,0.9,37.438952,127.140899,8930e15242bffff,성남동,중원구,일반,0.0798,0.6301,0.5317,162.0,0.51,3308.0,False
현대백화점 판교점,대형마트,0.8,37.3928,127.111991,8930e153403ffff,백현동,분당구,로봇전용,0.0996,0.2946,0.6638,69.0,0.5088,316.0,True
에스마트,대형마트,0.8,37.387833,127.114935,8930e153473ffff,백현동,분당구,로봇전용,0.0972,0.2946,0.6481,138.0,0.5081,461.0,True
nan,공원,0.7,37.46905,127.153884,8930e1cd617ffff,위례동,수정구,로봇전용,0.1102,0.4708,0.7347,130.0,0.5072,887.0,True
nan,공원,0.7,37.471121,127.153502,8930e1cd617ffff,위례동,수정구,로봇전용,0.1102,0.4708,0.7347,141.0,0.5072,897.0,True
nan,공원,0.7,37.470022,127.155729,8930e1cd617ffff,위례동,수정구,로봇전용,0.1102,0.4708,0.7347,111.0,0.5072,1060.0,True
nan,공원,0.7,37.473178,127.153898,8930e1cd68fffff,위례동,수정구,로봇전용,0.1096,0.4708,0.7307,223.0,0.507,1022.0,True
nan,공원,0.7,37.472355,127.151089,8930e1cd68fffff,위례동,수정구,로봇전용,0.1096,0.4708,0.7307,97.0,0.507,763.0,True
nan,공원,0.7,37.472842,127.152502,8930e1cd68fffff,위례동,수정구,로봇전용,0.1096,0.4708,0.7307,118.0,0.507,897.0,True
nan,공원,0.7,37.470813,127.152977,8930e1cd68fffff,위례동,수정구,로봇전용,0.1096,0.4708,0.7307,145.0,0.507,842.0,True
nan,공원,0.7,37.470507,127.152485,8930e1cd68fffff,위례동,수정구,로봇전용,0.1096,0.4708,0.7307,156.0,0.507,791.0,True
