h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3
8930e1cd613ffff,37.46903355470963,127.1517585434075,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.825,0.8731573534453204,1.0,0.8,0.0,2,76,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.35901726129390776,0.6522715064077967,0.4708221278639154
8930e02696bffff,37.37607396639083,127.0967123593937,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,0.7375,0.9880013712718546,1.0,0.8,0.0,3,10,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e026e4fffff,37.36157807095021,127.05362092686092,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9880013712718546,1.0,0.8,0.7904010970174837,0,7,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9a5bffff,37.39716026071545,127.0880061252678,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e1524a7ffff,37.44773936760544,127.13945468559696,41131561,태평4동,수정구,0.347841357946566,0.0495665455134682,0.2285314329733269,0.0,0.65,0.5021691973969631,1.0,0.8,0.0,4,922,,Unknown,0.2734148846764404,0.0447730224952305,0.347841357946566,0.347841357946566,0.2497463321026944,0.007883604167144863,0.05609699946281943,0.1568678680103213
8930e1c9a07ffff,37.40605846586183,127.09661160160924,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.65,0.97086047308879,1.0,0.8,0.0,4,21,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099
8930e153353ffff,37.363396578026574,127.14017733831513,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,1.0,1.0,0.9742886527254028,1.0,0.8,0.7794309221803223,0,15,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e1c8aa7ffff,37.45993113023208,127.12212215675989,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.65,0.9520054850874186,1.0,0.8,0.0,4,32,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.20376448742136508,0.21293454071061316,0.22896135271694207
8930e026863ffff,37.37132070574344,127.07798623224568,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9811450119986288,1.0,0.8,0.0,0,11,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026917ffff,37.38802950128696,127.09247826902904,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,0.9125,0.7617415152553992,1.0,0.8,0.0,1,140,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e026d47ffff,37.39174464943751,127.07445901445912,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.7375,0.7548851559821733,1.0,0.8,0.0,3,146,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c8b5bffff,37.45188098202839,127.12931149259694,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.3,0.9228659581762084,1.0,0.8,0.0,8,53,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.20376448742136508,0.21293454071061316,0.22896135271694207
8930e1c9953ffff,37.427340935730975,127.10888428674184,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.825,0.8131642098045937,1.0,0.8,0.0,2,111,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1c9e37ffff,37.42041172631795,127.0847167327335,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e15324bffff,37.35125866004376,127.12343227644024,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.4750000000000001,0.9554336647240316,1.0,0.8,0.363064792595132,6,32,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242
8930e1c9367ffff,37.40435359229516,127.06503974351588,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1c984bffff,37.415189555473965,127.09213847040382,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.9125,0.9914295509084676,1.0,0.8,0.0,1,6,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1c9d2fffff,37.44320763824231,127.10759900856,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e152297ffff,37.41707901971109,127.14472553891343,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9845731916352416,1.0,0.8,0.0,0,9,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e153407ffff,37.39386695892696,127.1139266116646,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.5625,0.8697291738087075,1.0,0.8,0.0,5,81,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e153143ffff,37.38142932403922,127.14432573531847,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.964004113815564,1.0,0.8,0.0,0,21,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e153627ffff,37.37451638437867,127.12015542940247,41135520,수내1동,분당구,0.820864304458659,0.2723208210090141,0.601446911078801,0.0,0.4750000000000001,0.8423037367158038,1.0,0.8,0.0,6,98,,Unknown,0.2856475861424969,0.27601678947651,0.820864304458659,0.820864304458659,0.5240874102182731,0.47783647525618606,0.4890261683677385,0.459709335629056
8930e02616fffff,37.37418423470541,127.044205599544,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.910867329448063,1.0,0.8,0.7286938635584504,0,52,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026b37ffff,37.36868393215437,127.09871032978896,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.8268769283510455,1.0,0.8,0.0,0,101,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e1c9c27ffff,37.43844292204804,127.08884938205824,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e15255bffff,37.43968641571991,127.14664288755247,41133525,중앙동,중원구,0.0453211759139985,0.0955786315011052,0.0654241581488412,0.0,0.9125,0.5010752688172043,1.0,0.8,0.0,1,465,,Unknown,0.240638715099449,0.0873911700377771,0.0453211759139985,0.0453211759139985,0.1144339362005783,0.01649838515388126,0.11204051876294989,0.10680790281043612
8930e15218fffff,37.439874978822274,127.167652601402,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.825,0.5025974025974026,1.0,0.8,0.0,2,385,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e152077ffff,37.4242369069848,127.15582567293728,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9862872814535482,1.0,0.8,0.0,0,8,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e152673ffff,37.415572642536894,127.13410817905738,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.8063078505313677,1.0,0.8,0.0,0,113,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.26880613857527175,0.07553142506331056,0.2481629427903718
8930e15303bffff,37.37992658435214,127.1337141637051,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,0.9125,0.8800137127185463,1.0,0.8,0.0,1,71,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e1cd6d7ffff,37.469691254229744,127.14656454411498,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.7375,0.8954405210833047,1.0,0.8,0.0,3,64,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.35901726129390776,0.6522715064077967,0.4708221278639154
8930e026a2fffff,37.35654377282018,127.08198430551305,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,0.8423037367158038,1.0,0.8,0.6738429893726431,0,92,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.35778522681970787,0.27309876448469034,0.27181536761477243
8930e1c9157ffff,37.42543120170446,127.05632481457928,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e152087ffff,37.43511775155088,127.14887887801514,41133525,중앙동,중원구,0.0453211759139985,0.0955786315011052,0.0654241581488412,0.0,0.9125,0.782310593075077,1.0,0.8,0.0,1,128,,Unknown,0.240638715099449,0.0873911700377771,0.0453211759139985,0.0453211759139985,0.1144339362005783,0.01649838515388126,0.11204051876294989,0.10680790281043612
8930e15256bffff,37.43836799052898,127.157026593439,41133580,상대원2동,중원구,0.0128347587660495,0.0644618818460887,0.0334856079980652,0.0,0.825,0.5010718113612005,1.0,0.8,0.0,2,933,,Unknown,0.0521057054813708,0.0607397707953989,0.0128347587660495,0.0128347587660495,0.0365922957879832,0.10666328946402799,0.11770009976210574,0.06672900513975384
8930e1c9b0fffff,37.41081617413559,127.11535530934658,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.78573877271169,1.0,0.8,0.0,0,125,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e153417ffff,37.39560896398931,127.1114530902622,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.3,0.9022968803565308,1.0,0.8,0.0,11,68,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e1c8b6bffff,37.45056539246112,127.13969414197425,41131561,태평4동,수정구,0.347841357946566,0.0495665455134682,0.2285314329733269,0.0,1.0,0.5,1.0,0.8,0.0,0,931,,Unknown,0.2734148846764404,0.0447730224952305,0.347841357946566,0.347841357946566,0.2497463321026944,0.007883604167144863,0.05609699946281943,0.1568678680103213
8930e026927ffff,37.38671176840347,127.10284462543268,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.825,0.9434350359958862,1.0,0.8,0.0,2,35,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e1c9147ffff,37.42369172981613,127.05879838179568,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e026e0bffff,37.36722397619918,127.05409118354432,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9845731916352416,1.0,0.8,0.7876585533081935,0,9,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1cd6c7ffff,37.467949198444295,127.14904150721776,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.5625,0.8148782996229001,1.0,0.8,0.0,5,113,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.35901726129390776,0.6522715064077967,0.4708221278639154
8930e1c9a17ffff,37.40779962806462,127.09413796021173,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.9125,0.9657182036338704,1.0,0.8,0.0,1,21,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e152463ffff,37.43360983274937,127.13825772554142,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.5625,0.7103188207062048,1.0,0.8,0.0,5,174,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.30136571545851154,1.0,0.6301467465862582
8930e15330fffff,37.366640977957466,127.14831452348876,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e1c8a63ffff,37.44580294963036,127.120929050141,41131540,태평1동,수정구,0.0915769108572866,0.1623178069514097,0.1198732692949358,0.0,1.0,0.9742886527254028,1.0,0.8,0.0,0,15,,Unknown,0.4513026426370343,0.1510170423181063,0.0915769108572866,0.0915769108572866,0.2143546632564158,0.05212869380611907,0.18651676770777378,0.19974770521172702
8930e026d03ffff,37.3973922821198,127.0749314407555,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c990fffff,37.430592052993525,127.11702309387016,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e15235bffff,37.407702440767615,127.16229028527816,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.26880613857527175,0.07553142506331056,0.2481629427903718
8930e15350fffff,37.39862038645669,127.13267409435828,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,0.825,0.7257456290709632,1.0,0.8,0.0,2,162,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.11272169362423047,0.12464507712378176,0.140974677071365
8930e153207ffff,37.36189538077549,127.12956955265466,41135540,수내3동,분당구,0.0702526849612489,0.0896260720985284,0.0780020398161607,1.0,1.0,0.9485773054508057,1.0,0.8,0.7588618443606445,0,30,,Unknown,0.1250350172751891,0.0845000198186431,0.0702526849612489,0.0702526849612489,0.0902492183697795,0.021708184862145475,0.09636635714833858,0.08100588581945554
8930e15302bffff,37.37818349581239,127.13618753017718,41135590,서현2동,분당구,0.1369140581590452,0.1499986567730755,0.1421478976046573,0.0,0.9125,0.8200205690778195,1.0,0.8,0.0,1,106,,Unknown,0.126902605285274,0.1402180359183766,0.1369140581590452,0.1369140581590452,0.1347366167367467,0.059868492682006724,0.18835852966004143,0.12737954812221042
8930e1c9323ffff,37.410001073726,127.06551137540114,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1c9807ffff,37.42583079631952,127.09827310299944,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,0.9125,0.8731573534453204,1.0,0.8,0.0,1,75,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e152253ffff,37.40295067797132,127.14352789363753,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.9777168323620158,1.0,0.8,0.0,0,13,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.26880613857527175,0.07553142506331056,0.2481629427903718
8930e152663ffff,37.41383013671319,127.13658288206771,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,0.825,0.7051765512512853,1.0,0.8,0.0,2,174,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.26880613857527175,0.07553142506331056,0.2481629427903718
8930e152c1bffff,37.44180388053269,127.18619386568557,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e0248b7ffff,37.34302786112422,127.10964511974784,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.65,0.871443263627014,1.0,0.8,0.4531504970860473,4,79,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242
8930e024d9bffff,37.358469759665766,127.10047062428924,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,1.0,0.3,0.8902982516283853,1.0,0.8,0.2136715803908125,8,72,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e02612bffff,37.37982998974246,127.04467506240292,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.8954405210833047,1.0,0.8,0.7163524168666439,0,61,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1cd2b7ffff,37.46465679994952,127.17501580878428,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,1.0,0.9828591018169353,1.0,0.8,0.0,0,10,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.03199287240438351,0.176137671705932,0.19310532535757613
8930e15214bffff,37.42574253308164,127.16644915586302,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e15262fffff,37.41882177130975,127.1422505577518,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9554336647240316,1.0,0.8,0.0,0,26,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e024c93ffff,37.35372025768762,127.08174789637812,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,0.921151868357902,1.0,0.8,0.7369214946863215,0,46,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.35778522681970787,0.27309876448469034,0.27181536761477243
8930e1534dbffff,37.39127786477207,127.10060899197354,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.7428865272540279,1.0,0.8,0.0,0,150,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e1c9c17ffff,37.43975455557561,127.07847733553317,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e026ecfffff,37.36788145062191,127.04891350595643,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.8234487487144325,1.0,0.8,0.6587589989715461,0,103,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9adbffff,37.40346623842379,127.08329645982836,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.7375,0.9520054850874186,1.0,0.8,0.0,3,31,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e152043ffff,37.420987837488646,127.1476799311438,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.996571820363387,1.0,0.8,0.0,0,2,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e026b27ffff,37.36694194622184,127.10118260157186,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,0.825,0.8388755570791908,1.0,0.8,0.0,2,96,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e152527ffff,37.44901438611925,127.16318112622707,41133540,금광2동,중원구,0.1227422125360378,0.2060537323706173,0.1560668204698696,0.0,0.5625,0.5073746312684366,1.0,0.8,0.0,5,339,,Unknown,0.5099449061537025,0.1945478673095702,0.1227422125360378,0.1227422125360378,0.2568544343147203,0.048806143990529835,0.3262029007750748,0.2496359064219144
8930e1533d3ffff,37.36970838227811,127.1354705024662,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,0.4750000000000001,0.8028796708947548,1.0,0.8,0.0,6,121,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e1c8b27ffff,37.46121212353125,127.14584506298836,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,1.0,0.8834418923551594,1.0,0.8,0.0,0,68,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.35901726129390776,0.6522715064077967,0.4708221278639154
8930e026dc7ffff,37.39804941910682,127.06974962214116,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1506c7ffff,37.37661799333744,127.15964747002629,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e1c99d3ffff,37.43364830203472,127.10417265088232,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9811450119986288,1.0,0.8,0.0,0,11,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1c9eb7ffff,37.42671687983107,127.08000538866192,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1532cbffff,37.35756908735011,127.11872616114871,41135570,정자3동,분당구,0.2975470887555387,0.2013665412256768,0.259074869743594,1.0,0.65,0.9742886527254028,1.0,0.8,0.5066300994172095,4,19,,Unknown,0.1550098048370529,0.1864085727604963,0.2975470887555387,0.2975470887555387,0.2270012745812323,0.03868520999898839,0.08239966234364209,0.15564057486381422
