h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds,demand_grade,score_airspace,score_obstacle,score_noise_proxy,score_terrain,score_robot,score_weather,constraint_score,constraint_grade,n_highrise,n_buildings_total,n_lowrise,Ra,Ra_grade,n_crossings,weather_risk,weather_source,airspace_data_status,airspace_proxy_flag,terrain_method,hard_exclusion_flag,constraint_note,airspace_score,obstacle_score,noise_sensitive_score,robot_access_score,weather_score,noise_method,hard_exclusion_reasons
8930e15221bffff,37.40685891142507,127.14648154401792,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.78125,0.9034053196094463,1.0,0.3447573806646846,0.944093,0.5947011400548262,A,7,177,151,0.3447573806646846,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.78125,0.9034053196094463,0.3447573806646846,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1530c7ffff,37.3812480071074,127.1233436070633,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.1875,0.9584195084411524,1.0,0.7904115086369348,0.944093,0.5760848034156174,C,26,119,65,0.7904115086369348,A,3.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.1875,0.9584195084411524,0.7904115086369348,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e024d63ffff,37.34693327695124,127.11259227041285,41135665,구미1동,분당구,0.3418592734528097,B,1.0,0.03125,0.776105045452359,1.0,0.8520547077478857,0.944093,0.7207005506400489,D,31,410,350,0.8520547077478857,A,5.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.03125,0.776105045452359,0.8520547077478857,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e153687ffff,37.38040352151437,127.10755296253647,41135550,정자1동,분당구,0.6610120434351695,A,0.0,0.96875,0.8697648020778221,0.6,0.4232187302500171,0.944093,0.6411653064655678,A,1,21,16,0.4232187302500171,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8697648020778221,0.4232187302500171,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1535abffff,37.404270983512816,127.13315205976136,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.78125,0.8115521138954356,0.6,0.3696238910245211,0.944093,0.5813038009839914,C,7,116,107,0.3696238910245211,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.78125,0.8115521138954356,0.3696238910245211,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1531a3ffff,37.39489545949762,127.1507113115369,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.8799999999999999,0.6,0.3396681935998597,0.944093,0.6265022387199719,B,1,1,0,0.3396681935998597,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3396681935998597,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026abbffff,37.363508862273946,127.07209817363967,41135680,운중동,분당구,0.3436518582823575,B,1.0,0.96875,0.8652869029868693,0.6,0.3320401458097866,0.944093,0.8220340097593312,B,1,23,23,0.3320401458097866,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8652869029868693,0.3320401458097866,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1c9babffff,37.41646623112217,127.1158317353086,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.7789274205184935,0.6,0.4481195468122612,0.944093,0.6279779934661509,B,1,158,158,0.4481195468122612,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7789274205184935,0.4481195468122612,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152113ffff,37.4370484138656,127.16741189196834,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.875,0.3212016518936341,1.0,0.2496022560944339,0.944093,0.4779793815976136,D,4,1168,1126,0.2496022560944339,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.875,0.3212016518936341,0.2496022560944339,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1534a3ffff,37.39951654229503,127.11440278172677,41135655,삼평동,분당구,0.458371381575248,A,0.0,0.0,0.8790967245442738,1.0,0.8772697848574864,0.944093,0.540091901880352,D,32,246,189,0.8772697848574864,A,12.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.8790967245442738,0.8772697848574864,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e1cd65bffff,37.45946995445868,127.14832171836984,41131625,위례동,수정구,0.4628701484744641,A,0.0,0.96875,0.8390592083112884,0.6,0.2764318495645923,0.944093,0.6056668115751761,C,1,65,64,0.2764318495645923,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8390592083112884,0.2764318495645923,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e0269b3ffff,37.39367791433652,127.09295238316317,41135650,판교동,분당구,0.2981632220459188,C,0.0,0.96875,0.8025963157135299,0.6,0.3136044117700787,0.944093,0.6058087454967217,C,1,122,121,0.3136044117700787,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8025963157135299,0.3136044117700787,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026e97ffff,37.37917327240277,127.04985333241638,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8492944062334664,0.6,0.0,0.944093,0.5524274812466933,D,1,48,48,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8492944062334664,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9aa3ffff,37.41170750893835,127.09708623280662,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.7514203261026404,0.6,0.6090766799635939,0.944093,0.6546680012132469,A,1,201,201,0.6090766799635939,A,5.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7514203261026404,0.6090766799635939,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15200bffff,37.42489684956743,127.15063485490944,41133660,하대원동,중원구,0.2609272515073311,C,0.0,0.90625,0.781486219999038,0.6,0.2767287520377536,0.944093,0.5817115944073583,C,3,169,154,0.2767287520377536,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.90625,0.781486219999038,0.2767287520377536,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152eb7ffff,37.43266160566671,127.1906635980572,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.8799999999999999,0.6,0.2237730851817987,0.944093,0.6033232170363597,C,1,1,0,0.2237730851817987,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.2237730851817987,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15339bffff,37.37361517390533,127.13842176166442,41135590,서현2동,분당구,0.418974930376502,B,0.0,0.0,0.9002068202587656,1.0,0.3247646714740214,0.944093,0.4338128983465574,D,36,216,156,0.3247646714740214,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.9002068202587656,0.3247646714740214,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e1cd06fffff,37.46682465014499,127.18045330235827,41133560,은행2동,중원구,0.2844044762250496,C,0.0,0.96875,0.7452869029868694,0.2,0.3581184052879324,0.944093,0.6032496616549603,D,1,23,23,0.3581184052879324,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7452869029868694,0.3581184052879324,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e0268abffff,37.38153267832752,127.07622288891922,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.90625,0.8460959068827858,0.6,0.2284051158695298,0.944093,0.5849688045504631,C,3,56,53,0.2284051158695298,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.90625,0.8460959068827858,0.2284051158695298,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9d8fffff,37.44908617944456,127.09498528961592,41131630,신촌동,수정구,0.1743448314703758,D,0.0,0.96875,0.8537723053244193,0.6,0.3366282292765934,0.944093,0.6206487069202026,B,1,41,41,0.3366282292765934,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8537723053244193,0.3366282292765934,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026d8fffff,37.401956630081074,127.0726946997275,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8723236015583666,0.6,0.3628335135372565,0.944093,0.6296000230191247,B,1,12,12,0.3628335135372565,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8723236015583666,0.3628335135372565,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c98abffff,37.42865557543415,127.09851056816908,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.5703852628541195,0.6,0.2461971783346534,0.944093,0.5458850882377546,D,1,487,484,0.2461971783346534,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.5703852628541195,0.2461971783346534,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15068fffff,37.380525334611846,127.16260177375258,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.8799999999999999,0.6,0.3081435938698342,0.944093,0.6201973187739668,B,1,1,0,0.3081435938698342,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3081435938698342,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c93c7ffff,37.41022903643212,127.05243952765564,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8799999999999999,0.6,0.0,0.944093,0.5585686,C,1,1,0,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c999bffff,37.43755734520269,127.10712320971535,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8799999999999999,0.6,0.0,0.944093,0.5585686,C,1,1,0,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153293ffff,37.36886712970373,127.1196789441434,41135560,정자2동,분당구,0.2576258864556208,C,0.0,0.0,0.9539416093501996,1.0,0.4775055681197722,0.944093,0.47510803549399433,D,59,142,72,0.4775055681197722,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.9539416093501996,0.4775055681197722,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e1c93afffff,37.414564787082455,127.06327394932794,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8799999999999999,0.6,0.3487874854210068,0.944093,0.6283260970842013,B,1,1,0,0.3487874854210068,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3487874854210068,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026c87ffff,37.39719573987538,127.053971283831,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8736030012986387,0.6,0.0,0.944093,0.5572892002597277,C,1,10,10,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8736030012986387,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9893ffff,37.43279364281313,127.08837537882086,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8486547063633303,0.6,0.1932771075513511,0.944093,0.5909549627829362,C,1,49,49,0.1932771075513511,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8486547063633303,0.1932771075513511,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9d77ffff,37.44103926665937,127.10217315316136,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.9590592083112885,1.0,0.1698304529113404,0.944093,0.6083465322445258,A,1,64,64,0.1698304529113404,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.9590592083112885,0.1698304529113404,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
