h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Od,Fp,Cc,Tp,Ds,urgency,legacy_urgency,demand_b2b,demand_b2c,demand_cv,Ec,h3_id,dong_nm,gu_nm,admi_cty_no,demand_score,demand_tier,demand_grade,demand_rank,demand_percentile,delivery_urgency,od_score,fp_score,cc_score,tp_score,Od_volume,Cc_volume,avg_monthly_del_cnt,delivery_cnt_per_km2,flow_pop_index,area_km2,delivery_demand_index
8930e026ed7ffff,37.372444353371144,127.0466770436481,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026ed7ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1535d3ffff,37.40168221787174,127.11982688488472,41135610,이매2동,분당구,0.21627470098819812,0.22359887049331365,0.06597551172682936,0.4379082962643491,0.21377598534055747,0.21377598534055747,0.165557328355704,0.0825216204986742,0.21627470098819812,0.3053188467197333,0.0825216204986742,8930e1535d3ffff,이매2동,분당구,41135610,0.21377598534055747,LOW,D,5,10.0,0.165557328355704,0.21627470098819812,0.22359887049331365,0.06597551172682936,0.4379082962643491,0.06880688068457468,0.03751429601757688,152312.58333333334,239668.55804650075,0.29115847670423023,0.635513413085172,0.22176152361392315
8930e15204bffff,37.41816197573278,127.14744022901763,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e15204bffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e024d8bffff,37.35672754097715,127.10294257238469,41135662,금곡동,분당구,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3352825633228366,0.3352825633228366,0.8674172044583928,0.0748960515231447,0.08891005603735207,0.6042192527838718,0.0748960515231447,8930e024d8bffff,금곡동,분당구,41135662,0.3352825633228366,MEDIUM,B,28,56.00000000000001,0.8674172044583928,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3690844490655652,0.24343616505593058,610682.0,106046.71433522091,0.7610887846993277,5.7586131152502515,0.8165099788515986
8930e15252fffff,37.44618781979213,127.16294059392342,41133540,금광2동,중원구,0.2861491491090046,0.6837851247944691,0.09951592592028224,0.5172577551888955,0.37356612814517376,0.37356612814517376,0.694238261030594,0.0704763692597366,0.2861491491090046,0.6131421703357008,0.0704763692597366,8930e15252fffff,금광2동,중원구,41133540,0.37356612814517376,MEDIUM,B,34,68.0,0.694238261030594,0.2861491491090046,0.6837851247944691,0.09951592592028224,0.5172577551888955,0.1933170539291818,0.09307906072394821,342375.5833333333,312975.81368101115,0.6595983030305386,1.0939362352206767,0.6601190271676689
8930e0248a7ffff,37.34128504621977,127.11211667010582,41135670,구미동,분당구,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.3326673998045227,0.3326673998045227,0.8408681666861282,0.1484251853421199,0.20340902187048646,0.4509435867356975,0.1484251853421199,8930e0248a7ffff,구미동,분당구,41135670,0.3326673998045227,MEDIUM,B,27,54.0,0.8408681666861282,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.5253918956605589,0.5075842756479702,849283.0833333334,226170.81096786828,0.7707901401050359,3.755051678414814,0.7756944353999815
8930e152c0bffff,37.44005989693707,127.18867057279338,41133570,상대원1동,중원구,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.2265850361917555,0.2265850361917555,0.6812628042837149,0.3141489290422145,0.05360575689155347,0.4072210006783376,0.3141489290422145,8930e152c0bffff,상대원1동,중원구,41133570,0.2265850361917555,LOW,D,6,12.0,0.6812628042837149,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.275795607541582,0.10758972511757692,468277.9166666667,69007.97768568392,0.6649128994782841,6.785851902508563,0.6397888896736036
8930e1533dbffff,37.36688342661628,127.1352315587928,41135510,분당동,분당구,0.02561739245901823,0.6211531610107133,0.005240784280864048,0.5994267973238342,0.25547859328212585,0.25547859328212585,0.32127364854558504,0.0069146662616129,0.02561739245901823,0.30240863416132596,0.0069146662616129,8930e1533dbffff,분당동,분당구,41135510,0.25547859328212585,MEDIUM,C,12,24.0,0.32127364854558504,0.02561739245901823,0.6211531610107133,0.005240784280864048,0.5994267973238342,0.05691142047759652,0.026247045918342194,134154.33333333334,39644.59462610806,0.6094531506204426,3.3839249612350843,0.21102397599713923
8930e1c8b2fffff,37.458385827926,127.14560530176117,41131620,복정동,수정구,0.09459990364592463,0.6054283979324323,0.02065799635014094,0.379589044114181,0.2465699214638441,0.2465699214638441,0.4153883616530645,0.1002456492700706,0.09459990364592463,0.3131435691616831,0.1002456492700706,8930e1c8b2fffff,복정동,수정구,41131620,0.2465699214638441,LOW,C,10,20.0,0.4153883616530645,0.09459990364592463,0.6054283979324323,0.02065799635014094,0.379589044114181,0.23007080997619367,0.07697050516589106,398479.6666666667,112016.09404956081,0.5968634026142088,3.5573429876099936,0.341178602879723
8930e152243ffff,37.40120761603406,127.14600233031072,41135640,야탑3동,분당구,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.2899265421066042,0.2899265421066042,0.6758681513097939,0.1049912300940475,0.03464015578038646,0.3069935648138179,0.1049912300940475,8930e152243ffff,야탑3동,분당구,41135640,0.2899265421066042,MEDIUM,C,19,38.0,0.6758681513097939,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.13325436691363296,0.08725403201558322,250690.75,49110.63028174097,0.7082174516206173,5.104612760248066,0.6039398243505666
8930e026dcfffff,37.39522570268187,127.06951366202517,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026dcfffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
