month,admi_nm,tot_cnt,inc_per_cap,card_per_cap,age3040_ratio,econ_ratio,stay2yr_ratio
202509,금곡동,23213,467.57851204066685,278.710205488304,0.35992762676086676,0.9417136949123336,0.667513893077155
202509,금광1동,35348,349.2644562634378,186.53672060654068,0.38720719701256084,0.9477481045603712,0.6224963222813172
202509,금광2동,35348,349.2644562634378,186.53672060654068,0.38720719701256084,0.9477481045603712,0.6224963222813172
202509,단대동,11909,348.0896800738937,176.42119405491644,0.3274834159039382,0.945587370895961,0.6996389285414393
202509,도촌동,21322,402.5607353906763,218.57705656129818,0.37609042303723855,0.9582590751336647,0.7097833223900197
202509,백현동,26254,526.0303191894568,319.1742210710749,0.37022929839262586,0.9554734516645083,0.6792869657956883
202509,복정동,11089,338.52466408152225,157.59761926233205,0.3482730633961584,0.8824059879159527,0.5102353683830824
202509,분당동,19813,445.8890627365871,249.28582243981225,0.337051430878716,0.9493261999697169,0.6922222783021249
202509,산성동,4094,298.6321446018564,145.65217391304347,0.281875915974597,0.9088910600879335,0.6514411333659014
202509,삼평동,21433,522.0221154294779,293.8785984229926,0.43223067232771895,0.9594083889329539,0.6502589464843932
202509,상대원1동,34217,312.6983663091446,154.8382383025981,0.3135575883332846,0.9243358564456264,0.6508460706666277
202509,상대원2동,34217,312.6983663091446,154.8382383025981,0.3135575883332846,0.9243358564456264,0.6508460706666277
202509,상대원3동,34217,312.6983663091446,154.8382383025981,0.3135575883332846,0.9243358564456264,0.6508460706666277
202509,서현1동,40262,486.826287814813,294.91083403705727,0.3633699269782922,0.9494560627887338,0.6706571953703244
202509,서현2동,39371,488.6667851972264,295.3747682304234,0.36087475553072057,0.9489725940412994,0.676944959487948
202509,성남동,28445,330.1177711372825,173.64387414308314,0.34969238882053083,0.9403761645280365,0.6182808929513095
202509,수내1동,33263,535.0990590145207,329.7567868201906,0.3790397739229775,0.9462165168505546,0.6673481045004961
202509,수내2동,33263,535.0990590145207,329.7567868201906,0.3790397739229775,0.9462165168505546,0.6673481045004961
202509,수내3동,33263,535.0990590145207,329.7567868201906,0.3790397739229775,0.9462165168505546,0.6673481045004961
202509,수진1동,27898,308.2550720481755,134.0418668004875,0.2697325973188042,0.8864434726503692,0.6733816044160872
202509,수진2동,27898,308.2550720481755,134.0418668004875,0.2697325973188042,0.8864434726503692,0.6733816044160872
202509,시흥동,3657,436.8334700574241,286.2455564670495,0.44353295050587915,0.9554279464041564,0.41837571780147664
202509,신촌동,3034,382.9268292682927,229.30125247198418,0.37376400791034936,0.9087013843111404,0.50659195781147
202509,신흥1동,45794,363.08249989081537,201.97187404463466,0.3595012447045465,0.937218849630956,0.5526706555443944
202509,신흥2동,45794,363.08249989081537,201.97187404463466,0.3595012447045465,0.937218849630956,0.5526706555443944
202509,신흥3동,45794,363.08249989081537,201.97187404463466,0.3595012447045465,0.937218849630956,0.5526706555443944
202509,야탑1동,49725,417.45801910507794,219.79688285570637,0.3593966817496229,0.9502061337355455,0.6822121669180493
202509,야탑2동,49725,417.45801910507794,219.79688285570637,0.3593966817496229,0.9502061337355455,0.6822121669180493
202509,야탑3동,49725,417.45801910507794,219.79688285570637,0.3593966817496229,0.9502061337355455,0.6822121669180493
202509,양지동,7533,312.18637992831543,149.43581574405948,0.2612504978096376,0.9333598831806718,0.70343820523032
202509,운중동,28986,556.6618367487753,340.26771544883735,0.4440764507003381,0.9634996205064514,0.572172773062858
202509,위례동,48024,435.14700982841913,240.7712810261536,0.408191737464601,0.939863401632517,0.5875603864734299
202509,은행1동,25712,312.3133167392657,176.58680771624145,0.29227598008711886,0.9368777224642191,0.7089685749844431
202509,은행2동,25712,312.3133167392657,176.58680771624145,0.29227598008711886,0.9368777224642191,0.7089685749844431
202509,이매1동,30315,495.22018802572984,268.4413656605641,0.34062345373577435,0.9533234372422893,0.7171367309912584
202509,이매2동,167098,478.8142287759279,271.54544040024416,0.3673832122467055,0.9524889585752073,0.6827490454703228
202509,정자1동,65079,514.6083990227262,322.39124756065706,0.3885431552420904,0.9413943053826888,0.6296347516095822
202509,정자2동,65079,514.6083990227262,322.39124756065706,0.3885431552420904,0.9413943053826888,0.6296347516095822
202509,정자3동,65079,514.6083990227262,322.39124756065706,0.3885431552420904,0.9413943053826888,0.6296347516095822
202509,정자동,65079,514.6083990227262,322.39124756065706,0.3885431552420904,0.9413943053826888,0.6296347516095822
202509,중앙동,13688,372.3699590882525,190.40035067212156,0.3836937463471654,0.9365867913500877,0.6215663354763297
202509,태평1동,48424,304.4647282339336,145.6137452502891,0.28072856434825705,0.902238559392037,0.6568230629439947
202509,태평2동,48424,304.4647282339336,145.6137452502891,0.28072856434825705,0.902238559392037,0.6568230629439947
202509,태평3동,48424,304.4647282339336,145.6137452502891,0.28072856434825705,0.902238559392037,0.6568230629439947
202509,태평4동,48424,304.4647282339336,145.6137452502891,0.28072856434825705,0.902238559392037,0.6568230629439947
202509,판교동,43501,544.1461115836418,338.0014252545918,0.38842785223328197,0.957081446403531,0.6867888094526563
202509,하대원동,16067,346.2500777992158,183.84265886599863,0.31032551191883984,0.9528847949212672,0.7028692350781104
202510,고등동,10208,438.73432601880876,293.94592476489026,0.4725705329153605,0.9665948275862069,0.5850313479623824
202510,구미1동,37804,443.74669347159033,267.9425457623532,0.3518410750185166,0.9463813353084329,0.657496561210454
202510,구미동,37194,445.10673764585687,269.0971662096037,0.3526644082378878,0.946550518900898,0.6578211539495618
202510,금곡동,23213,468.10838754146386,282.5313401973032,0.35992762676086676,0.940464394951105,0.667513893077155
202510,금광1동,35339,349.4750841846119,193.95285661733496,0.38730580944565496,0.9466594980050369,0.6226548572398766
202510,금광2동,35339,349.4750841846119,193.95285661733496,0.38730580944565496,0.9466594980050369,0.6226548572398766
202510,단대동,11909,348.9881602149635,184.23041397262574,0.3274834159039382,0.9434881182299102,0.6996389285414393
202510,도촌동,21322,402.87496482506333,224.9132351561767,0.37609042303723855,0.9571334771597411,0.7097833223900197
202510,백현동,26254,528.0185876437877,335.0003808943399,0.37022929839262586,0.9548640207206521,0.6792869657956883
202510,복정동,11089,339.02966904139237,165.55144738028676,0.3482730633961584,0.8933177022274326,0.5102353683830824
202510,분당동,19813,446.59566950991774,260.14737798415183,0.337051430878716,0.9467016605259173,0.6922222783021249
202510,산성동,4094,298.58329262335127,153.00439667806546,0.281875915974597,0.9086468001954079,0.6514411333659014
202510,삼평동,21433,522.8199505435543,301.4043764288714,0.43223067232771895,0.957495450940139,0.6502589464843932
202510,상대원1동,34217,312.5785428295876,159.7159306777333,0.3135575883332846,0.9229038197387264,0.6508460706666277
202510,상대원2동,34217,312.5785428295876,159.7159306777333,0.3135575883332846,0.9229038197387264,0.6508460706666277
202510,상대원3동,34217,312.5785428295876,159.7159306777333,0.3135575883332846,0.9229038197387264,0.6508460706666277
202510,서현1동,40262,487.38264368387064,300.52655109035817,0.3633699269782922,0.9472952163330187,0.6706571953703244
202510,서현2동,39371,489.23319194330855,301.58746285336923,0.36087475553072057,0.9468390439663712,0.676944959487948
202510,성남동,28445,330.5079978906662,182.46088943575322,0.34969238882053083,0.9386183863596415,0.6182808929513095
202510,수내1동,33252,535.498616624564,331.7965836641405,0.37904486948153493,0.9443041020089017,0.6675688680380127
202510,수내2동,33252,535.498616624564,331.7965836641405,0.37904486948153493,0.9443041020089017,0.6675688680380127
202510,수내3동,33252,535.498616624564,331.7965836641405,0.37904486948153493,0.9443041020089017,0.6675688680380127
202510,수진1동,27898,308.3626066384687,137.9238655100724,0.2697325973188042,0.8869094558749732,0.6733816044160872
202510,수진2동,27898,308.3626066384687,137.9238655100724,0.2697325973188042,0.8869094558749732,0.6733816044160872
202510,시흥동,3657,440.8531583264971,297.7303800929724,0.44353295050587915,0.9477713973202079,0.41837571780147664
202510,신촌동,3034,383.4541858932103,251.54911008569545,0.37376400791034936,0.9110085695451549,0.50659195781147
202510,신흥1동,45794,363.0519282002009,197.72677643359393,0.3595012447045465,0.9363890465999912,0.5526706555443944
202510,신흥2동,45794,363.0519282002009,197.72677643359393,0.3595012447045465,0.9363890465999912,0.5526706555443944
202510,신흥3동,45794,363.0519282002009,197.72677643359393,0.3595012447045465,0.9363890465999912,0.5526706555443944
202510,야탑1동,49725,418.0372046254399,228.70789341377576,0.3593966817496229,0.9485369532428356,0.6822121669180493
202510,야탑2동,49725,418.0372046254399,228.70789341377576,0.3593966817496229,0.9485369532428356,0.6822121669180493
202510,야탑3동,49725,418.0372046254399,228.70789341377576,0.3593966817496229,0.9485369532428356,0.6822121669180493
202510,양지동,7533,312.5182530200451,160.98499933625382,0.2612504978096376,0.9320323908137528,0.70343820523032
202510,운중동,28986,556.2098944317946,361.2744083350583,0.4440764507003381,0.9615331539363831,0.572172773062858
202510,위례동,48024,435.76128602365486,255.58054306180244,0.408191737464601,0.9408212560386473,0.5875603864734299
202510,은행1동,25718,313.12699276771133,176.5611633875107,0.29224667548020844,0.9351815848821837,0.7088031728750291
202510,은행2동,25718,313.12699276771133,176.5611633875107,0.29224667548020844,0.9351815848821837,0.7088031728750291
202510,이매1동,30315,495.6984990928583,278.54527461652646,0.34062345373577435,0.9526966848095002,0.7171367309912584
202510,이매2동,167098,479.6215394558882,280.9459119797963,0.3673832122467055,0.951034722139104,0.6827490454703228
202510,정자1동,65079,515.0724504064291,326.2081470213126,0.3885431552420904,0.9395042947801903,0.6296347516095822
202510,정자2동,65079,515.0724504064291,326.2081470213126,0.3885431552420904,0.9395042947801903,0.6296347516095822
202510,정자3동,65079,515.0724504064291,326.2081470213126,0.3885431552420904,0.9395042947801903,0.6296347516095822
202510,정자동,65079,515.0724504064291,326.2081470213126,0.3885431552420904,0.9395042947801903,0.6296347516095822
202510,중앙동,13688,372.7644652250146,203.05376972530684,0.3836937463471654,0.934760374050263,0.6215663354763297
202510,태평1동,48425,304.71657201858545,151.2607124419205,0.2807227671657202,0.9051935983479608,0.6568094992256066
202510,태평2동,48425,304.71657201858545,151.2607124419205,0.2807227671657202,0.9051935983479608,0.6568094992256066
202510,태평3동,48425,304.71657201858545,151.2607124419205,0.2807227671657202,0.9051935983479608,0.6568094992256066
202510,태평4동,48425,304.71657201858545,151.2607124419205,0.2807227671657202,0.9051935983479608,0.6568094992256066
202510,판교동,43501,545.4518286935933,351.9896094342659,0.38842785223328197,0.9548516126066068,0.6867888094526563
202510,하대원동,16067,346.3683326072073,185.5853612995581,0.31032551191883984,0.9508308956245721,0.7028692350781104
202511,고등동,10259,437.4597914026708,310.5175943074374,0.46778438444292814,0.9657861389999025,0.5952821912467102
202511,구미1동,37873,443.2498085707496,259.7232857180577,0.3520713965093866,0.9466374462017796,0.6745702743379188
202511,구미동,37267,444.61051332277884,260.8581318592857,0.3531005983846298,0.9467893847103336,0.675020795878391
202511,금곡동,23245,468.72445687244567,280.0344160034416,0.3585717358571736,0.9399870939987094,0.6693052269305227
202511,금광1동,35541,349.69190512366,189.72172983315045,0.38580794012548886,0.9487352634984947,0.6479277454207817
202511,금광2동,35541,349.69190512366,189.72172983315045,0.38580794012548886,0.9487352634984947,0.6479277454207817
202511,단대동,11919,349.2658780099002,182.2552227535867,0.32376877254803255,0.9452974242805604,0.7069385015521437
202511,도촌동,21336,403.2949006374203,224.5875515560555,0.3740626171728534,0.9573022122234721,0.7086614173228346
202511,백현동,26284,526.4837924212449,327.5414700958758,0.37098615127073503,0.9524425506011261,0.6834956627606148
202511,복정동,11042,339.14145988045647,163.22224234740082,0.3463140735374026,0.8924107951458069,0.5154863249411339
202511,분당동,19842,447.0466686825925,254.34935994355408,0.33454288882169136,0.9469811510936398,0.6959983872593488
202511,산성동,4039,298.44020797227034,147.53651894033177,0.27803911859371133,0.910869026986878,0.6692250557068581
202511,삼평동,21480,524.1992551210428,295.903165735568,0.43379888268156425,0.9567504655493483,0.6511173184357542
202511,상대원1동,33855,312.4383399793236,157.00782749963076,0.3123910796041944,0.9242947865898685,0.6528725446758233
202511,상대원2동,33855,312.4383399793236,157.00782749963076,0.3123910796041944,0.9242947865898685,0.6528725446758233
202511,상대원3동,33855,312.4383399793236,157.00782749963076,0.3123910796041944,0.9242947865898685,0.6528725446758233
202511,서현1동,40257,486.99356633628935,299.7019151948729,0.36488064187594704,0.9480835631070372,0.6777206448567951
202511,서현2동,39350,488.82083862770014,300.2566709021601,0.36256670902160104,0.9476747141041931,0.6821855146124524
202511,성남동,28599,329.2702542046925,177.5166963879856,0.3454666247071576,0.9402776320850379,0.6151264030210847
202511,수내1동,33193,534.7332268851866,322.7819118488838,0.38101406923146447,0.9434820594703702,0.6719489048895851
202511,수내2동,33193,534.7332268851866,322.7819118488838,0.38101406923146447,0.9434820594703702,0.6719489048895851
202511,수내3동,33193,534.7332268851866,322.7819118488838,0.38101406923146447,0.9434820594703702,0.6719489048895851
202511,수진1동,27891,306.86601412642074,136.30203291384316,0.26635832347352195,0.8854469183607615,0.6768850166720447
202511,수진2동,27891,306.86601412642074,136.30203291384316,0.26635832347352195,0.8854469183607615,0.6768850166720447
