lot_id,lot_name,lot_class,lot_subtype,address_road,address_jibun,lat,lon,ADM_NM,GU_NM,CSV_ADMI_CD,h3_index,nearest_h3_m,capacity_num,avg_monthly_entries,parking_candidate_score,parking_candidate_score_confidence,parking_site_score,Ds,demand_grade,delivery_zone,constraint_score,drone_score,robot_score,service_priority_score,covered_cell_count,covered_priority_cell_count,covered_priority_ratio,catchment_mean_Ds,catchment_total_Ds,catchment_max_Ds,catchment_mean_service_priority,demand_context_score,constraint_context_score,zone_score,corporate_context_score,candidate_score_primary,candidate_score_conservative,candidate_score_for_ranking,candidate_rank,candidate_percentile,candidate_grade,airspace_review_required,candidate_reason,risk_note,nb10_candidate_reason,nb10_risk_note
205-2-000007,상대원 3동,공영,노외,경기도 성남시 중원구 박석로 94,None,37.440857,127.164823,상대원3동,중원구,41133590,8930e152183ffff,0.0,108,4264.0,0.5851,1.0,0.5851,0.32730044366975636,B,부적합,0.6386005639689107,0.5394695329048037,0.3760435121194869,0.411308238591969,58,0.0,0.0,0.29861952333975716,17.319932353705916,0.4031377374073323,0.3865512986253226,0.3150387845232113,0.6386005639689107,0.0,0.10765780687149537,0.4215716059189264,0.4215716059189264,0.4215716059189264,109,36.8,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",이상 없음
204-2-000037,복정제1공영주차장,공영,노외,경기도 성남시 수정구 성남대로 1544,경기도 성남시 수정구 복정동 634,37.467915,127.12713,복정동,수정구,41131620,8930e1c8b93ffff,0.0,74,2692.4,0.5761,1.0,0.5761,0.2465699214638441,C,부적합,0.8221960494244163,0.6646104538959164,0.3225602246377224,0.4080821684498451,30,0.0,0.0,0.31145998956703014,9.343799687010904,0.46287014847446417,0.4527647488313558,0.18687599374021807,0.8221960494244163,0.0,0.1002456492700706,0.41999289262868394,0.41999289262868394,0.41999289262868394,110,36.3,C,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000065,모란4,공영,노상,None,경기도 성남시 중원구 성남동 4870번지,37.429531,127.125711,성남동,중원구,41133510,8930e152697ffff,0.0,25,1620.1714285714286,0.2569,1.0,0.2569,0.5129422940779669,A,부적합,0.7749494043392063,0.6360067311312586,0.3566153451631804,0.5247494572636617,57,0.0,0.0,0.3590579190298824,20.466301384703296,0.5129422940779669,0.460724017407411,0.4207095726867027,0.7749494043392063,0.0,0.27329046980358374,0.4188752250153267,0.4188752250153267,0.4188752250153267,111,35.7,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000060,중상65,공영,노상,경기도 성남시 중원구 둔촌대로 135번길,None,37.429041,127.133821,하대원동,중원구,41133660,8930e1526b3ffff,0.0,12,704.4857142857143,0.269,1.0,0.269,0.2609272515073311,C,부적합,0.721972394503018,0.6174107190346784,0.22357308033597872,0.37822563090763217,60,0.0,0.0,0.3757436069582149,22.544616417492893,0.5129422940779669,0.4510700713869476,0.47656785539236124,0.721972394503018,0.0,0.07533531559581219,0.41830861379287154,0.41830861379287154,0.41830861379287154,112,35.1,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-2-000009,금광2동 제2,공영,노외,경기도 성남시 중원구 산성대로 434,None,37.450486,127.159943,금광2동,중원구,41133540,8930e152537ffff,0.0,134,5728.6,0.5892,1.0,0.5892,0.37356612814517376,B,부적합,0.6063873150383141,0.4967019387932278,0.3767071256053973,0.4172918613640374,59,0.0,0.0,0.3017312587946793,17.80214426888608,0.4031377374073323,0.38061205707729,0.32754324438485893,0.6063873150383141,0.0,0.0704763692597366,0.41706078275726594,0.41706078275726594,0.41706078275726594,113,34.5,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-1-000022,중상16,공영,노상,경기도 성남시 중원구 산성대로300,None,37.441485,127.150242,중앙동,중원구,41133525,8930e152543ffff,0.0,23,1023.7916666666666,0.3198,1.0,0.3198,0.30288367892621654,C,부적합,0.6438815225306133,0.5577673787207927,0.29414683295534283,0.3903456046601435,59,0.0,0.0,0.3868851611369097,22.826224507077672,0.6775996391710029,0.41834084845600633,0.48946495942121415,0.6438815225306133,0.0,0.02829231432815784,0.4136477321464861,0.4136477321464861,0.4136477321464861,114,33.9,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
204-2-000038,신촌동공영주차장,공영,노외,None,경기도 성남시 수정구 신촌동 206-5,37.45906,127.10581,신촌동,수정구,41131630,8930e1c8e67ffff,0.0,74,117.6,0.6858,1.0,0.6858,0.17434483147037586,D,부적합,0.8133054328759294,0.6592186978476263,0.3290611635286933,0.37499395111407696,31,0.0,0.0,0.1766746730830684,5.47691486557512,0.2465699214638441,0.33774952690662835,0.10600480384984103,0.8133054328759294,0.0,8.232773197673476e-05,0.4118821559530255,0.4118821559530255,0.4118821559530255,115,33.3,C,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000049,중상66,공영,노상,경기도 성남시 중원구 둔촌대로125,None,37.429119,127.132692,하대원동,중원구,41133660,8930e1526b3ffff,0.0,8,,0.2727,0.6,0.2727,0.2609272515073311,C,부적합,0.721972394503018,0.6174107190346784,0.22357308033597872,0.37822563090763217,58,0.0,0.0,0.3725289673774916,21.606680107894512,0.5129422940779669,0.4528258564575136,0.4539485394927144,0.721972394503018,0.0,0.07533531559581219,0.41131685322799516,0.41131685322799516,0.41131685322799516,116,32.7,C,False,"노상 공영주차장, 주차면수 적음, 입출차 데이터 없음, 단시간 운영",입출차 데이터 미확보; 주차면수 부족/미확인; 노상 유형(도로점용),수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
206-2-000018,운중동974공영주차장,공영,노외,경기도 성남시 분당구 운중로125번길 4-6,경기도 성남시 분당구 운중동 974,37.392331,127.078018,운중동,분당구,41135680,8930e026d73ffff,0.0,70,5589.083333333333,0.4368,1.0,0.4368,0.34365185828235756,B,부적합,0.7127212482606159,0.5635029284041172,0.3487282066821136,0.4216150025049247,58,0.0,0.0,0.3180588296428125,18.447412119283126,0.34365185828235756,0.40750895521359154,0.35157415981240836,0.7127212482606159,0.0,0.003678444287088193,0.41061519021385134,0.41061519021385134,0.41061519021385134,117,32.2,C,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",이상 없음
206-2-000010,수내동,공영,노외,경기도 성남시 분당구 발이봉북로 7,None,37.366796,127.127962,수내3동,분당구,41135540,8930e1532bbffff,0.0,129,6838.6,0.554,1.0,0.554,0.29484970399070237,C,부적합,0.6872399671633971,0.5268164564931942,0.39740109327284306,0.39654834522300264,58,0.0,0.0,0.2809357538033682,16.294273720595356,0.8298987264166263,0.4233236116955573,0.2818028682581286,0.6872399671633971,0.0,0.018102215625572706,0.40984610646247294,0.40984610646247294,0.40984610646247294,118,31.6,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
206-3-000005,판교도서관,공영,부설,경기도 성남시 분당구 판교공원로 4길 27,경기도 성남시 분당구 판교동 553,37.391898,127.090871,판교동,분당구,41135650,8930e026987ffff,0.0,95,,0.4057,0.6,0.4057,0.29816322204591883,C,부적합,0.7549570833190521,0.5598021684599105,0.6359935931025061,0.4573029275021334,57,0.0,0.0,0.3127944745507769,17.829285049394283,0.458371381575248,0.42341279434696455,0.33477988953591314,0.7549570833190521,0.0,0.027195350286769077,0.40869699968167106,0.40869699968167106,0.40869699968167106,119,31.0,C,False,"부설 공영주차장, 주차면수 중간, 입출차 데이터 없음, 장시간 운영",입출차 데이터 미확보,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-2-000013,은행2동 제3,공영,노외,경기도 성남시 중원구 은행로9,None,37.454915,127.163172,은행2동,중원구,41133560,8930e1cd2c3ffff,0.0,227,2774.7714285714287,0.7368,1.0,0.7368,0.28440447622504966,C,부적합,0.49121149389203944,0.4102206245975498,0.36058255478204493,0.34367574386682376,59,0.0,0.0,0.2807892444616954,16.56656542324003,0.4031377374073323,0.3752104910169322,0.28772161808422825,0.49121149389203944,0.0,0.0007123121116385898,0.40774105540807165,0.40774105540807165,0.40774105540807165,120,30.4,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-2-000008,금광1동 제1,공영,노외,경기도 성남시 중원구 금빛로 10,None,37.44306,127.169506,금광1동,중원구,41133530,8930e1521b3ffff,0.0,126,1053.5714285714287,0.6931,1.0,0.6931,0.4031377374073323,B,부적합,0.47718262173194836,0.3906628774205185,0.2625893750318732,0.37066186393685563,60,0.0,0.0,0.29421179009379006,17.652707405627403,0.4031377374073323,0.38489141198322063,0.319735040583646,0.47718262173194836,0.0,0.04411336393005158,0.4066835878337658,0.4066835878337658,0.4066835878337658,121,29.8,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-1-000050,중상67,공영,노상,경기도 성남시 중원구 둔촌대로120,None,37.428871,127.132021,하대원동,중원구,41133660,8930e1526b3ffff,0.0,13,1008.8571428571429,0.21,1.0,0.21,0.2609272515073311,C,부적합,0.721972394503018,0.6174107190346784,0.22357308033597872,0.37822563090763217,59,0.0,0.0,0.37918029567022227,22.371637444543115,0.5129422940779669,0.4573230535532374,0.47481401570431425,0.721972394503018,0.0,0.07533531559581219,0.4029447699020551,0.4029447699020551,0.4029447699020551,122,29.2,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-2-000020,은행동 제9,공영,노외,경기도 성남시 중원구 은이로63번길 8,None,37.45661,127.16983,은행2동,중원구,41133560,8930e1cd213ffff,0.0,134,1492.6285714285714,0.6888,1.0,0.6888,0.28440447622504966,C,부적합,0.5149224053299208,0.4218662075874176,0.3341265858854018,0.34246050413394885,59,0.0,0.0,0.2823968382600134,16.66141345734079,0.4031377374073323,0.38013796188015786,0.2907784873262191,0.5149224053299208,0.0,0.0007123121116385898,0.4027386875022388,0.4027386875022388,0.4027386875022388,123,28.7,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-2-000029,은행동 제10,공영,노외,경기도 성남시 중원구 은이로 11,None,37.457578,127.165818,은행2동,중원구,41133560,8930e1cd28bffff,0.0,221,6223.542857142857,0.6832,1.0,0.6832,0.28440447622504966,C,부적합,0.5167060820624076,0.43533088096298567,0.3548261280363172,0.35131304824558074,59,0.0,0.0,0.28071260602189557,16.56204375529184,0.46287014847446417,0.37797442231419454,0.28757588867819084,0.5167060820624076,0.0,0.0007123121116385898,0.4006636971585506,0.4006636971585506,0.4006636971585506,124,28.1,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000063,모란1,공영,노상,None,경기도 성남시 중원구 성남동 4870번지,37.429931,127.126631,성남동,중원구,41133510,8930e152697ffff,0.0,15,1322.057142857143,0.1779,1.0,0.1779,0.5129422940779669,A,부적합,0.7749494043392063,0.6360067311312586,0.3566153451631804,0.5247494572636617,56,0.0,0.0,0.36500216583397094,20.44012128670237,0.5129422940779669,0.46200720829316444,0.42369859737671783,0.7749494043392063,0.0,0.27329046980358374,0.400171383656832,0.400171383656832,0.400171383656832,125,27.5,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
204-1-000003,수상7,공영,노상,경기도 성남시 수정구 산성대로 285,None,37.441664,127.148493,중앙동,중원구,41133525,8930e152543ffff,0.0,14,810.1428571428571,0.2727,1.0,0.2727,0.30288367892621654,C,부적합,0.6438815225306133,0.5577673787207927,0.29414683295534283,0.3903456046601435,56,0.0,0.0,0.3980196626319318,22.28910110738818,0.6775996391710029,0.42630893527352703,0.48429691445274026,0.6438815225306133,0.0,0.02829231432815784,0.40006391640752026,0.40006391640752026,0.40006391640752026,126,26.9,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000043,중상79하,공영,노상,경기도 성남시 중원구 금빛로 2번길,None,37.444641,127.176881,상대원1동,중원구,41133570,8930e1cd26bffff,0.0,74,1279.6857142857143,0.4338,1.0,0.4338,0.2265850361917555,D,부적합,0.7491318585671426,0.5959422801668991,0.352899610689103,0.38112298648252524,56,0.0,0.0,0.2692672211717078,15.078964385615636,0.4031377374073323,0.3796909419889632,0.2479924689745924,0.7491318585671426,0.0,0.3141489290422145,0.3982377752350037,0.3982377752350037,0.3982377752350037,127,26.3,C,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000035,중상33,공영,노상,경기도 성남시 중원구 사기막골로52,None,37.434862,127.171173,상대원1동,중원구,41133570,8930e152103ffff,0.0,50,920.0,0.4171,1.0,0.4171,0.2265850361917555,D,부적합,0.7926505658860147,0.6525028261964311,0.24960225609443393,0.3802597066739276,58,0.0,0.0,0.25192422493145183,14.611605046024208,0.4031377374073323,0.3696422074903661,0.2272768950302545,0.7926505658860147,0.0,0.3141489290422145,0.39769200118420345,0.39769200118420345,0.39769200118420345,128,25.7,C,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-2-000018,은행동 제7,공영,노외,경기도 성남시 중원구 은행로 32번길 5,None,37.454545,127.164979,은행2동,중원구,41133560,8930e1cd2c3ffff,0.0,104,1157.6857142857143,0.6723,1.0,0.6723,0.28440447622504966,C,부적합,0.49121149389203944,0.4102206245975498,0.36058255478204493,0.34367574386682376,58,0.0,0.0,0.29323867112853985,17.00784292545531,0.4031377374073323,0.38188212992231685,0.3049256944855471,0.49121149389203944,0.0,0.0007123121116385898,0.3976374821485333,0.3976374821485333,0.3976374821485333,129,25.1,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-2-000017,은행동 제6,공영,노외,경기도 성남시 중원구 자혜로17번길 44-7,None,37.453847,127.163825,은행2동,중원구,41133560,8930e1cd2c3ffff,0.0,94,1006.6285714285714,0.6681,1.0,0.6681,0.28440447622504966,C,부적합,0.49121149389203944,0.4102206245975498,0.36058255478204493,0.34367574386682376,57,0.0,0.0,0.2927800788937912,16.6884644969461,0.4031377374073323,0.3806735632209945,0.2976051677523662,0.49121149389203944,0.0,0.0007123121116385898,0.3940252977919199,0.3940252977919199,0.3940252977919199,130,24.6,C,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000034,중상32-75,공영,노상,경기도 성남시 중원구 사기막골로47,None,37.438968,127.172547,상대원1동,중원구,41133570,8930e1521abffff,0.0,210,1760.6,0.5371,1.0,0.5371,0.2265850361917555,D,부적합,0.6090463187643183,0.48286518250444904,0.2625893750318732,0.3234839551692218,58,0.0,0.0,0.26765146049756994,15.523784708859058,0.4031377374073323,0.37732718632147016,0.25683558630821546,0.6090463187643183,0.0,0.3141489290422145,0.3921364813510657,0.3921364813510657,0.3921364813510657,131,24.0,C,False,"노상 공영주차장, 주차면수 큼, 면당 입출차 낮음, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-2-000019,은행동 제8,공영,노외,경기도 성남시 중원구 은이로16번길 10,None,37.456667,127.165178,은행2동,중원구,41133560,8930e1cd2c7ffff,0.0,142,2135.8571428571427,0.6809,1.0,0.6809,0.28440447622504966,C,부적합,0.5258902372985044,0.4469451210809978,0.36058255478204493,0.3565293176360305,55,0.0,0.0,0.2776750142157254,15.272125781864895,0.37356612814517376,0.3749896929564735,0.25729821459707447,0.5258902372985044,0.0,0.0007123121116385898,0.39178755003918403,0.39178755003918403,0.39178755003918403,132,23.4,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000046,중상48-49,공영,노상,경기도 성남시 중원구 둔촌대로265,None,37.429251,127.147527,하대원동,중원구,41133660,8930e152013ffff,0.0,19,602.0857142857143,0.358,1.0,0.358,0.2609272515073311,C,부적합,0.6639931417946792,0.5410687170867202,0.27672875203775366,0.3621370645662018,60,0.0,0.0,0.3229886255964109,19.379317535784654,0.5129422940779669,0.38521004646049783,0.3750895302385018,0.6639931417946792,0.0,0.07533531559581219,0.390546386811936,0.390546386811936,0.390546386811936,133,22.8,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000013,중상24,공영,노상,경기도 성남시 중원구 산성대로 380,None,37.445721,127.157813,금광2동,중원구,41133540,8930e15253bffff,0.0,30,1507.6857142857143,0.3056,1.0,0.3056,0.37356612814517376,B,부적합,0.7112054304488282,0.6000007670121686,0.3767071256053973,0.4534464512406666,57,0.0,0.0,0.33397576692737,19.03661871486009,0.6379810132478028,0.3940929253151749,0.37412200431223325,0.7112054304488282,0.0,0.0704763692597366,0.3886678775844756,0.3886678775844756,0.3886678775844756,134,22.2,C,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000014,중상25-26,공영,노상,경기도 성남시 중원구 산성대로 326번길2,None,37.446331,127.157831,금광2동,중원구,41133540,8930e15253bffff,0.0,26,1280.3428571428572,0.3066,1.0,0.3066,0.37356612814517376,B,부적합,0.7112054304488282,0.6000007670121686,0.3767071256053973,0.4534464512406666,57,0.0,0.0,0.3281729252423607,18.70585673881456,0.6379810132478028,0.3943099325656364,0.3633438110112081,0.7112054304488282,0.0,0.0704763692597366,0.3851455099291167,0.3851455099291167,0.3851455099291167,135,21.6,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000037,중상36,공영,노상,경기도 성남시 중원구 둔촌대로 423,경기도 성남시 중원구 상대원동 1613,37.433131,127.164079,상대원1동,중원구,41133570,8930e1521cfffff,0.0,20,542.2571428571429,0.373,1.0,0.373,0.2265850361917555,D,부적합,0.7453348305362631,0.6180037490717136,0.3787007721429335,0.39400473288997645,59,0.0,0.0,0.26128615123209814,15.41588292269379,0.4031377374073323,0.3635122807558196,0.25063612678685304,0.7453348305362631,0.0,0.3141489290422145,0.383013798461575,0.383013798461575,0.383013798461575,136,21.1,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000039,중상40,공영,노상,경기도 성남시 중원구 둔촌대로482,None,37.431911,127.169711,상대원1동,중원구,41133570,8930e15210bffff,0.0,20,610.7428571428571,0.3622,1.0,0.3622,0.2265850361917555,D,부적합,0.8037186812965289,0.662051654415372,0.24960225609443393,0.38360179655055693,56,0.0,0.0,0.2505870396042332,14.032874217837058,0.4031377374073323,0.3695785591970492,0.21370799330430457,0.8037186812965289,0.0,0.3141489290422145,0.3819849144327496,0.3819849144327496,0.3819849144327496,137,20.5,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000024,중상21,공영,노상,경기도 성남시 중원구 산성대로340,None,37.443322,127.154405,중앙동,중원구,41133525,8930e152573ffff,0.0,18,1087.4571428571428,0.2669,1.0,0.2669,0.30288367892621654,C,부적합,0.6408691943914293,0.5348952976985233,0.3974268931023895,0.4029963883317585,59,0.0,0.0,0.3564534588419096,21.030754071672668,0.6775996391710029,0.40650394147128577,0.43159851652728143,0.6408691943914293,0.0,0.02829231432815784,0.37941639509881375,0.37941639509881375,0.37941639509881375,138,19.9,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000017,중상86-87,공영,노상,경기도 성남시 중원구 광명로 340,None,37.445576,127.163549,금광2동,중원구,41133540,8930e15252fffff,0.0,15,548.9166666666666,0.3404,1.0,0.3404,0.37356612814517376,B,부적합,0.690613057800238,0.5890181682662539,0.3767071256053973,0.44960254167959646,58,0.0,0.0,0.3099341073546822,17.976178226571566,0.4031377374073323,0.3858123649823123,0.33630407901375914,0.690613057800238,0.0,0.0704763692597366,0.378983510567862,0.378983510567862,0.378983510567862,139,19.3,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000015,중상27,공영,노상,경기도 성남시 중원구 산성대로 414,None,37.44866,127.159022,단대동,수정구,41131590,8930e152533ffff,0.0,27,1150.5714285714287,0.328,1.0,0.328,0.28434893207380113,C,부적합,0.683794606654879,0.5671524943220624,0.3767071256053973,0.40180181756701183,57,0.0,0.0,0.32354538755968343,18.442087090901957,0.6379810132478028,0.3910205597383947,0.3547486263828697,0.683794606654879,0.0,0.03686573478769389,0.3789539576371089,0.3789539576371089,0.3789539576371089,140,18.7,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
204-1-000002,수상5,공영,노상,경기도 성남시 수정구 산성대로 395,None,37.447459,127.157645,금광2동,중원구,41133540,8930e15253bffff,0.0,17,968.9428571428572,0.2771,1.0,0.2771,0.37356612814517376,B,부적합,0.7112054304488282,0.6000007670121686,0.3767071256053973,0.4534464512406666,56,0.0,0.0,0.33140412130078856,18.55863079284416,0.6379810132478028,0.39589531780032894,0.36203477809282086,0.7112054304488282,0.0,0.0704763692597366,0.3773123484076812,0.3773123484076812,0.3773123484076812,141,18.1,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
206-3-000008,수내도서관 부설주차장,공영,부설,경기도 성남시 분당구 불정로 272,경기도 성남시 분당구 수내동 155-4,37.3681424276,127.1307476608,수내3동,분당구,41135540,8930e1532a3ffff,0.0,68,,0.4283,0.6,0.4283,0.29484970399070237,C,부적합,0.6760580705494775,0.5269986116324371,0.39740109327284306,0.39661209952173765,58,0.0,0.0,0.28138788195273007,16.320497153258344,0.46286517016966955,0.405003345901516,0.28265262448698897,0.6760580705494775,0.0,0.018102215625572706,0.3759230469890942,0.3759230469890942,0.3759230469890942,142,17.5,D,False,"부설 공영주차장, 주차면수 중간, 입출차 데이터 없음, 24시간 운영",입출차 데이터 미확보,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000036,중상34-35,공영,노상,경기도 성남시 중원구 사기막골로18,None,37.433205,127.16806,상대원1동,중원구,41133570,8930e15211bffff,0.0,46,1151.8285714285714,0.3939,1.0,0.3939,0.2265850361917555,D,부적합,0.7291822232137045,0.622298876771199,0.24960225609443393,0.3696883243750964,57,0.0,0.0,0.2494433974874128,14.218273656782529,0.4031377374073323,0.36401008027590515,0.2171116518893464,0.7291822232137045,0.0,0.3141489290422145,0.3724670804168081,0.3724670804168081,0.3724670804168081,143,17.0,D,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000023,중상19-20,공영,노상,경기도 성남시 중원구 산성대로330,None,37.443111,127.153741,중앙동,중원구,41133525,8930e152573ffff,0.0,14,989.4285714285714,0.2324,1.0,0.2324,0.30288367892621654,C,부적합,0.6408691943914293,0.5348952976985233,0.3974268931023895,0.4029963883317585,59,0.0,0.0,0.35795139273840576,21.11913217156594,0.6775996391710029,0.407109173394825,0.4344468654444803,0.6408691943914293,0.0,0.02829231432815784,0.3717883172198333,0.3717883172198333,0.3717883172198333,144,16.4,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000040,중상41,공영,노상,경기도 성남시 중원구 둔촌대로474,None,37.431318,127.169267,상대원1동,중원구,41133570,8930e15210bffff,0.0,17,747.8285714285714,0.3182,1.0,0.3182,0.2265850361917555,D,부적합,0.8037186812965289,0.662051654415372,0.24960225609443393,0.38360179655055693,56,0.0,0.0,0.24834939213322207,13.907565959460436,0.32730044366975636,0.3669683927623586,0.20960115044512498,0.8037186812965289,0.0,0.3141489290422145,0.3695475194320367,0.3695475194320367,0.3695475194320367,145,15.8,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000045,중상47-1,공영,노상,경기도 성남시 중원구 둔촌대로285,None,37.429838,127.149781,하대원동,중원구,41133660,8930e152013ffff,0.0,13,670.0,0.2921,1.0,0.2921,0.2609272515073311,C,부적합,0.6639931417946792,0.5410687170867202,0.27672875203775366,0.3621370645662018,60,0.0,0.0,0.3119261607415263,18.715569644491577,0.5129422940779669,0.3810789997238187,0.3538100154596393,0.6639931417946792,0.0,0.07533531559581219,0.36662355663933416,0.36662355663933416,0.36662355663933416,146,15.2,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
