h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3,Ra,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,score_construction,score_protected,composite_6layer,composite_v3
8930e0249bbffff,37.346690985173495,127.1256659319137,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.3,0.9280082276311278,1.0,0.8,0.2227219746314707,8,50,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.510727571781812,6306.4,3591.3,54,0.5519,0.3,0.6,0.040089955433664726,0.11068559788588683
8930e152653ffff,37.41514875870726,127.12620651253894,41135620,야탑1동,분당구,0.5540292177394195,0.3964888625358763,0.4910130756580022,0.0,0.7375,0.7737401439835446,1.0,0.8,0.0,3,135,,Unknown,0.2595947334018115,0.3922237079971283,0.5540292177394195,0.5540292177394195,0.4252474950025643,0.4648619930075792,0.5537564269818126,0.4301851311465501,0.6290738607925576,11349.0,7896.4,240,0.6508,1.0,0.6,0.0,0.09436107911888363
8930e153203ffff,37.36081381308094,127.12685836916488,41135570,정자3동,분당구,0.2975470887555387,0.2013665412256768,0.259074869743594,1.0,1.0,0.8234487487144325,1.0,0.8,0.6587589989715461,0,103,,Unknown,0.1550098048370529,0.1864085727604963,0.2975470887555387,0.2975470887555387,0.2270012745812323,0.0386852099989883,0.082399662343642,0.1556405748638142,0.5248609891861377,6102.6,3646.0,62,0.5258,1.0,0.6,0.39525539938292764,0.41469623785340914
8930e15216fffff,37.42724751009944,127.17707519621116,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,0.9451491258141926,1.0,0.8,0.0,0,32,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.4482104369165739,708.5,389.5,12,0.55,0.5,0.6,0.0,0.06723156553748609
8930e1c9803ffff,37.42474698978452,127.0955613808007,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9365786767226604,1.0,0.8,0.0,0,37,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5962450758877057,26797.1,10471.3,52,0.65,0.5,0.6,0.0,0.08943676138315586
8930e15224fffff,37.399464427824284,127.14847670408253,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
8930e152c17ffff,37.44571415838841,127.18915405787048,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.5390678665107856,1257.7,880.4,2,0.7,0.5,0.6,0.0,0.08086017997661785
8930e0248b3ffff,37.34194657979254,127.10693602621306,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.3,0.9194377785395954,1.0,0.8,0.2206650668495029,9,56,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.5118836797743344,7624.6,4196.9,88,0.5114,0.3,0.6,0.03971971203291052,0.11054430719412409
8930e024d97ffff,37.36237569967831,127.10341739945612,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,0.5625,0.921151868357902,1.0,0.8,0.0,5,51,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.4904385067831237,15585.5,6005.0,50,0.556,0.7,0.6,0.0,0.07356577601746855
8930e026127ffff,37.38373617324121,127.04761646966,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9691463832704832,1.0,0.8,0.0,0,18,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.3397670455456827,4454.2,1336.3,4,0.3,0.7,0.6,0.0,0.05096505683185241
8930e1cd2b3ffff,37.46357287005449,127.17229741032354,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,0.9125,0.8868700719917723,1.0,0.8,0.0,1,67,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.0319928724043835,0.176137671705932,0.1931053253575761,0.5707109062824326,13911.6,7687.0,114,0.5474,1.0,0.6,0.0,0.08560663594236488
8930e1c9c07ffff,37.43801450741379,127.08095186626971,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e152147ffff,37.42965194252637,127.1694063948462,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.5625,0.9794309221803222,1.0,0.8,0.0,5,17,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.4323482327172069,3893.7,1833.9,12,0.5,0.5,0.6,0.0,0.06485223490758103
8930e15262bffff,37.417738732306034,127.13953620735008,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9365786767226604,1.0,0.8,0.0,0,37,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.4116165715056347,7327.1,2782.4,44,0.4409,1.0,0.6,0.0,0.0617424857258452
8930e1534d7ffff,37.3951851428699,127.10355724021564,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.5625,0.9434350359958862,1.0,0.8,0.0,5,38,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099,0.4803516280207462,10533.8,4725.3,58,0.6276,0.3,0.6,0.0,0.07205274420311193
8930e150417ffff,37.398562738592446,127.16675902713908,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.9880013712718546,1.0,0.8,0.0,0,7,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.4453904879212869,3970.0,1955.5,8,0.525,1.0,0.6,0.0,0.06680857318819303
8930e026b17ffff,37.36826131209296,127.09081961740984,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,0.825,0.9845731916352416,1.0,0.8,0.0,2,11,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.5700716662555332,6746.5,4495.5,14,0.6143,0.7,0.6,0.0,0.08551074993832998
8930e1cd68fffff,37.471860126630816,127.15199865537969,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.7375,0.8097360301679807,1.0,0.8,0.0,3,114,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,0.7307404917559863,8972.5,8180.8,174,0.9345,1.0,0.6,0.0,0.10961107376339795
8930e1c910fffff,37.42759985816321,127.0617433353692,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.996571820363387,1.0,0.8,0.0,0,2,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5799229319124519,4146.8,3007.1,48,0.8167,0.5,0.6,0.0,0.08698843978686778
8930e02614fffff,37.373757801005205,127.03632251371886,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.33599999999999997,0.28559999999999997
8930e1cd2dbffff,37.45358385181917,127.16094506443925,41133540,금광2동,중원구,0.1227422125360378,0.2060537323706173,0.1560668204698696,0.0,0.5625,0.5069444444444444,1.0,0.8,0.0,5,360,,Unknown,0.5099449061537025,0.1945478673095702,0.1227422125360378,0.1227422125360378,0.2568544343147203,0.0488061439905298,0.3262029007750748,0.2496359064219144,0.4948631746824843,9404.0,4627.9,188,0.4862,1.0,0.6,0.0,0.07422947620237265
8930e1c9ad7ffff,37.40737381884043,127.08624328928784,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.65,0.9588618443606444,1.0,0.8,0.0,4,28,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4292291262191044,2479.7,1210.7,10,0.46,0.5,0.6,0.0,0.06438436893286566
8930e152523ffff,37.447930751423065,127.16046415293076,41133540,금광2동,중원구,0.1227422125360378,0.2060537323706173,0.1560668204698696,0.0,0.9125,0.500886524822695,1.0,0.8,0.0,1,564,,Unknown,0.5099449061537025,0.1945478673095702,0.1227422125360378,0.1227422125360378,0.2568544343147203,0.0488061439905298,0.3262029007750748,0.2496359064219144,0.5361677294536882,11824.2,6215.0,232,0.5224,1.0,0.6,0.0,0.08042515941805323
8930e1533cfffff,37.36622161345307,127.1404165244506,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,0.778882413438464,1.0,0.8,0.0,0,129,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,0.5072098855569537,7463.6,4066.4,78,0.5205,1.0,0.6,0.0,0.07608148283354305
8930e1c8b23ffff,37.46012791504929,127.14312873920288,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,1.0,0.9691463832704832,1.0,0.8,0.0,0,18,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,0.3912898613852087,3422.4,1391.8,18,0.4111,0.7,0.6,0.0,0.058693479207781306
8930e153607ffff,37.37409467292398,127.11226076739736,41135545,정자동,분당구,0.143609808465298,0.2071475318499021,0.1690248978191396,0.0,0.3,0.6897497428865271,1.0,0.8,0.0,8,189,,Unknown,0.2173872443738911,0.2080913249989688,0.143609808465298,0.143609808465298,0.1818634183712936,0.0868897907433371,0.3520834932085028,0.1948775199162689,0.6639834964402858,15436.0,10672.2,334,0.7132,0.3,0.6,0.0,0.09959752446604286
8930e1c9007ffff,37.422832870755634,127.04301724827695,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5209832941769229,6178.3,3642.1,16,0.55,0.5,0.6,0.0,0.07814749412653843
8930e153123ffff,37.38858270382675,127.15541978232176,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,0.825,0.9314364072677408,1.0,0.8,0.0,2,42,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.5807963689635232,6526.1,4493.9,44,0.5818,1.0,0.6,0.0,0.08711945534452847
8930e026dc3ffff,37.39696604440783,127.06704092615304,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.5505173099533545,2508.0,1755.6,2,0.7,0.7,0.6,0.0,0.08257759649300317
8930e1506c3ffff,37.37553639010557,127.15693369284092,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,0.9828591018169353,1.0,0.8,0.0,0,10,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,0.5558749605407731,3093.1,2165.2,4,0.7,1.0,0.6,0.0,0.08338124408111597
8930e1c99cfffff,37.43016598473237,127.10912223299138,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e1c9eb3ffff,37.4256328131124,127.07729484139163,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9897154610901612,1.0,0.8,0.0,0,6,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e15241bffff,37.43883617768893,127.1308312539698,41131580,수진2동,수정구,0.1151188757261671,0.1505235251019628,0.1292807354764854,0.0,0.5625,0.5027995520716686,1.0,0.8,0.0,5,893,,Unknown,0.3193575497245308,0.1365929046010378,0.1151188757261671,0.1151188757261671,0.1817589851443938,0.06804456258252,0.1993515463126391,0.1736933879599735,0.5792244501978516,16682.3,8725.9,348,0.5356,1.0,0.6,0.0,0.08688366752967774
8930e152277ffff,37.40445504480299,127.15414528781112,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,0.65,0.8765855330819334,1.0,0.8,0.0,4,76,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.5089482765553649,7884.4,4266.1,134,0.5478,1.0,0.6,0.0,0.07634224148330473
8930e1532c7ffff,37.3614751948186,127.12167496262384,41135570,정자3동,분당구,0.2975470887555387,0.2013665412256768,0.259074869743594,0.0,0.825,0.828591018169352,1.0,0.8,0.0,2,102,,Unknown,0.1550098048370529,0.1864085727604963,0.2975470887555387,0.2975470887555387,0.2270012745812323,0.0386852099989883,0.082399662343642,0.1556405748638142,0.6349302366831248,11451.9,8066.9,194,0.6773,1.0,0.6,0.0,0.0952395355024687
8930e1c8a1bffff,37.45102676250683,127.1135022162866,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
8930e1500d7ffff,37.38593365845953,127.17617577402304,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.9880013712718546,1.0,0.8,0.0,0,7,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
8930e026cbbffff,37.39545587808325,127.05644372951156,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9880013712718546,1.0,0.8,0.0,0,7,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.5333992184442062,2847.7,1892.7,4,0.6,0.7,0.6,0.0,0.08000988276663093
8930e1c98c7ffff,37.425403907546695,127.0903756573506,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e1c9dabffff,37.44843010726931,127.10017323769348,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,0.8097360301679807,1.0,0.8,0.0,0,111,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,0.4572264800956374,3477.9,1812.6,44,0.5182,1.0,0.6,0.0,0.0685839720143456
8930e152313ffff,37.4172635381706,127.16572734731996,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9691463832704832,1.0,0.8,0.0,0,18,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
8930e1c9d0fffff,37.44278004368578,127.09969807634964,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,0.9262941378128212,1.0,0.8,0.0,0,43,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,0.3619303514174362,634.2,253.7,2,0.4,1.0,0.6,0.0,0.05428955271261542
8930e152cdbffff,37.44138131771422,127.17828116788571,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.3,0.7634556050737057,1.0,0.8,0.0,10,148,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.5029764772802148,11419.5,5412.5,116,0.6345,0.5,0.6,0.0,0.07544647159203222
8930e1c982bffff,37.422348651601226,127.10322187372796,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.7531710661638669,1.0,0.8,0.0,0,144,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.5098347072659346,17803.5,6831.1,76,0.3895,0.5,0.6,0.0,0.07647520608989018
8930e024977ffff,37.33755516370935,127.1301325967205,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.556556225873673,4215.9,2880.2,4,0.6,0.3,0.6,0.144,0.20588343388105093
8930e1c9347ffff,37.40392621946173,127.0571499039052,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.5368908227763282,1019.9,714.0,2,0.7,0.5,0.6,0.0,0.08053362341644922
8930e1536a3ffff,37.37974369962992,127.11273661639471,41135520,수내1동,분당구,0.820864304458659,0.2723208210090141,0.601446911078801,0.0,0.3,0.9794309221803222,1.0,0.8,0.0,8,20,,Unknown,0.2856475861424969,0.27601678947651,0.820864304458659,0.820864304458659,0.5240874102182731,0.477836475256186,0.4890261683677385,0.459709335629056,0.7440175046659596,30416.6,17989.1,106,0.7358,1.0,0.6,0.0,0.11160262569989395
