tm,stn,wd,ws,ta,rn,source_station,chunk_start,chunk_end,vis,dt
202509170600,119,11.0,1.2,23.1,0.0,수원(119),202509060000,202510062359,10.0,2025-09-17 06:00:00
202509170700,119,16.0,3.0,23.1,0.4,수원(119),202509060000,202510062359,91.0,2025-09-17 07:00:00
202509170800,119,9.0,1.4,22.8,4.1,수원(119),202509060000,202510062359,63.0,2025-09-17 08:00:00
202509170900,119,14.0,1.7,23.4,0.0,수원(119),202509060000,202510062359,21.0,2025-09-17 09:00:00
202509171000,119,11.0,1.6,23.4,2.6,수원(119),202509060000,202510062359,60.0,2025-09-17 10:00:00
202509171100,119,27.0,2.1,23.1,13.4,수원(119),202509060000,202510062359,63.0,2025-09-17 11:00:00
202509171200,119,34.0,0.8,22.9,21.8,수원(119),202509060000,202510062359,92.0,2025-09-17 12:00:00
202509171300,119,23.0,0.6,23.4,0.2,수원(119),202509060000,202510062359,60.0,2025-09-17 13:00:00
202509171400,119,2.0,0.6,23.8,0.0,수원(119),202509060000,202510062359,21.0,2025-09-17 14:00:00
202509171500,119,23.0,3.1,23.1,0.3,수원(119),202509060000,202510062359,60.0,2025-09-17 15:00:00
202509171600,119,27.0,2.1,22.2,1.4,수원(119),202509060000,202510062359,21.0,2025-09-17 16:00:00
202509171700,119,29.0,2.9,21.7,1.7,수원(119),202509060000,202510062359,60.0,2025-09-17 17:00:00
202509171800,119,32.0,2.3,21.8,0.0,수원(119),202509060000,202510062359,21.0,2025-09-17 18:00:00
202509171900,119,29.0,2.3,21.6,0.0,수원(119),202509060000,202510062359,,2025-09-17 19:00:00
202509172000,119,29.0,1.7,21.5,0.0,수원(119),202509060000,202510062359,,2025-09-17 20:00:00
202509172100,119,34.0,1.0,21.5,0.0,수원(119),202509060000,202510062359,,2025-09-17 21:00:00
202509172200,119,29.0,2.3,20.9,0.1,수원(119),202509060000,202510062359,50.0,2025-09-17 22:00:00
202509172300,119,32.0,1.5,21.0,0.0,수원(119),202509060000,202510062359,20.0,2025-09-17 23:00:00
202509180000,119,32.0,1.0,20.8,0.0,수원(119),202509060000,202510062359,,2025-09-18 00:00:00
202509180100,119,32.0,1.5,20.7,0.0,수원(119),202509060000,202510062359,,2025-09-18 01:00:00
202509180200,119,29.0,0.9,20.2,0.0,수원(119),202509060000,202510062359,,2025-09-18 02:00:00
202509180300,119,2.0,0.7,19.8,0.0,수원(119),202509060000,202510062359,2.0,2025-09-18 03:00:00
202509180400,119,32.0,1.6,19.8,0.0,수원(119),202509060000,202510062359,,2025-09-18 04:00:00
202509180500,119,0.0,0.4,19.7,0.0,수원(119),202509060000,202510062359,,2025-09-18 05:00:00
202509180600,119,32.0,0.5,19.6,0.0,수원(119),202509060000,202510062359,,2025-09-18 06:00:00
202509180700,119,0.0,0.3,19.8,0.0,수원(119),202509060000,202510062359,,2025-09-18 07:00:00
202509180800,119,2.0,1.6,20.4,0.0,수원(119),202509060000,202510062359,,2025-09-18 08:00:00
202509180900,119,2.0,1.1,21.3,0.0,수원(119),202509060000,202510062359,,2025-09-18 09:00:00
202509181000,119,11.0,2.3,21.9,0.0,수원(119),202509060000,202510062359,,2025-09-18 10:00:00
202509181100,119,9.0,3.1,23.2,0.0,수원(119),202509060000,202510062359,,2025-09-18 11:00:00
202509181200,119,7.0,2.5,24.2,0.0,수원(119),202509060000,202510062359,,2025-09-18 12:00:00
202509181300,119,9.0,3.9,24.9,0.0,수원(119),202509060000,202510062359,,2025-09-18 13:00:00
202509181400,119,11.0,3.8,25.2,0.0,수원(119),202509060000,202510062359,,2025-09-18 14:00:00
202509181500,119,7.0,3.7,24.9,0.0,수원(119),202509060000,202510062359,,2025-09-18 15:00:00
202509181600,119,11.0,4.3,25.1,0.0,수원(119),202509060000,202510062359,,2025-09-18 16:00:00
202509181700,119,11.0,4.4,24.6,0.0,수원(119),202509060000,202510062359,,2025-09-18 17:00:00
202509181800,119,11.0,3.3,23.7,0.0,수원(119),202509060000,202510062359,,2025-09-18 18:00:00
202509181900,119,11.0,2.7,22.7,0.0,수원(119),202509060000,202510062359,,2025-09-18 19:00:00
202509182000,119,9.0,3.4,22.2,0.0,수원(119),202509060000,202510062359,,2025-09-18 20:00:00
202509182100,119,9.0,2.9,21.7,0.0,수원(119),202509060000,202510062359,,2025-09-18 21:00:00
202509182200,119,9.0,2.7,21.2,0.0,수원(119),202509060000,202510062359,,2025-09-18 22:00:00
202509182300,119,9.0,3.7,20.7,0.0,수원(119),202509060000,202510062359,,2025-09-18 23:00:00
202509190000,119,9.0,4.0,20.3,0.0,수원(119),202509060000,202510062359,,2025-09-19 00:00:00
202509190100,119,11.0,3.8,20.0,0.0,수원(119),202509060000,202510062359,,2025-09-19 01:00:00
202509190200,119,11.0,3.1,19.7,0.0,수원(119),202509060000,202510062359,,2025-09-19 02:00:00
202509190300,119,9.0,3.4,19.4,0.0,수원(119),202509060000,202510062359,,2025-09-19 03:00:00
202509190400,119,11.0,3.2,19.5,0.0,수원(119),202509060000,202510062359,,2025-09-19 04:00:00
202509190500,119,11.0,3.1,19.3,0.0,수원(119),202509060000,202510062359,,2025-09-19 05:00:00
202509190600,119,11.0,3.2,19.2,0.0,수원(119),202509060000,202510062359,,2025-09-19 06:00:00
202509190700,119,9.0,3.2,19.4,0.0,수원(119),202509060000,202510062359,,2025-09-19 07:00:00
202509190800,119,9.0,3.4,19.8,0.0,수원(119),202509060000,202510062359,,2025-09-19 08:00:00
202509190900,119,11.0,3.1,20.3,0.0,수원(119),202509060000,202510062359,,2025-09-19 09:00:00
202509191000,119,11.0,3.1,20.9,0.0,수원(119),202509060000,202510062359,21.0,2025-09-19 10:00:00
202509191100,119,11.0,3.9,21.5,0.0,수원(119),202509060000,202510062359,60.0,2025-09-19 11:00:00
202509191200,119,11.0,3.2,20.8,0.0,수원(119),202509060000,202510062359,61.0,2025-09-19 12:00:00
202509191300,119,9.0,2.9,20.3,0.2,수원(119),202509060000,202510062359,61.0,2025-09-19 13:00:00
202509191400,119,9.0,2.4,20.1,0.6,수원(119),202509060000,202510062359,61.0,2025-09-19 14:00:00
202509191500,119,11.0,3.0,19.9,0.4,수원(119),202509060000,202510062359,61.0,2025-09-19 15:00:00
202509191600,119,11.0,2.7,19.6,0.3,수원(119),202509060000,202510062359,61.0,2025-09-19 16:00:00
202509191700,119,9.0,2.7,19.6,0.0,수원(119),202509060000,202510062359,61.0,2025-09-19 17:00:00
202509191800,119,9.0,3.2,19.4,0.0,수원(119),202509060000,202510062359,61.0,2025-09-19 18:00:00
202509191900,119,7.0,2.0,18.9,0.4,수원(119),202509060000,202510062359,61.0,2025-09-19 19:00:00
202509192000,119,9.0,3.2,18.3,0.9,수원(119),202509060000,202510062359,61.0,2025-09-19 20:00:00
202509192100,119,9.0,3.5,17.9,0.4,수원(119),202509060000,202510062359,61.0,2025-09-19 21:00:00
202509192200,119,9.0,2.5,17.8,0.5,수원(119),202509060000,202510062359,61.0,2025-09-19 22:00:00
202509192300,119,9.0,2.4,17.6,1.2,수원(119),202509060000,202510062359,61.0,2025-09-19 23:00:00
202509200000,119,32.0,2.3,17.3,3.4,수원(119),202509060000,202510062359,63.0,2025-09-20 00:00:00
202509200100,119,7.0,1.9,17.5,7.4,수원(119),202509060000,202510062359,63.0,2025-09-20 01:00:00
202509200200,119,5.0,2.6,17.2,24.3,수원(119),202509060000,202510062359,65.0,2025-09-20 02:00:00
202509200300,119,7.0,2.5,17.3,19.2,수원(119),202509060000,202510062359,65.0,2025-09-20 03:00:00
202509200400,119,11.0,2.6,17.5,13.5,수원(119),202509060000,202510062359,63.0,2025-09-20 04:00:00
202509200500,119,25.0,0.6,17.6,5.1,수원(119),202509060000,202510062359,63.0,2025-09-20 05:00:00
202509200600,119,32.0,1.1,17.6,2.4,수원(119),202509060000,202510062359,61.0,2025-09-20 06:00:00
202509200700,119,32.0,1.8,17.7,0.4,수원(119),202509060000,202510062359,61.0,2025-09-20 07:00:00
202509200800,119,32.0,2.0,17.8,0.0,수원(119),202509060000,202510062359,21.0,2025-09-20 08:00:00
202509200900,119,32.0,1.4,18.1,0.0,수원(119),202509060000,202510062359,50.0,2025-09-20 09:00:00
202509201000,119,29.0,2.0,19.6,0.0,수원(119),202509060000,202510062359,20.0,2025-09-20 10:00:00
202509201100,119,32.0,1.4,19.9,0.0,수원(119),202509060000,202510062359,,2025-09-20 11:00:00
202509201200,119,32.0,3.2,21.1,0.0,수원(119),202509060000,202510062359,,2025-09-20 12:00:00
202509201300,119,29.0,1.9,21.9,0.0,수원(119),202509060000,202510062359,,2025-09-20 13:00:00
202509201400,119,29.0,2.0,23.1,0.0,수원(119),202509060000,202510062359,,2025-09-20 14:00:00
202509201500,119,29.0,2.5,22.8,0.0,수원(119),202509060000,202510062359,,2025-09-20 15:00:00
202509201600,119,32.0,1.9,22.7,0.0,수원(119),202509060000,202510062359,,2025-09-20 16:00:00
202509201700,119,29.0,2.3,22.5,0.0,수원(119),202509060000,202510062359,,2025-09-20 17:00:00
202509201800,119,27.0,1.9,22.0,0.0,수원(119),202509060000,202510062359,,2025-09-20 18:00:00
202509201900,119,29.0,1.6,20.4,0.0,수원(119),202509060000,202510062359,,2025-09-20 19:00:00
202509202000,119,32.0,0.8,19.8,0.0,수원(119),202509060000,202510062359,,2025-09-20 20:00:00
202509202100,119,29.0,0.7,19.6,0.0,수원(119),202509060000,202510062359,,2025-09-20 21:00:00
202509202200,119,32.0,1.6,19.3,0.0,수원(119),202509060000,202510062359,,2025-09-20 22:00:00
202509202300,119,7.0,1.1,18.8,0.0,수원(119),202509060000,202510062359,,2025-09-20 23:00:00
202509210000,119,2.0,1.3,18.7,0.0,수원(119),202509060000,202510062359,,2025-09-21 00:00:00
202509210100,119,27.0,0.8,17.8,0.0,수원(119),202509060000,202510062359,,2025-09-21 01:00:00
202509210200,119,25.0,0.6,17.1,0.0,수원(119),202509060000,202510062359,,2025-09-21 02:00:00
202509210300,119,0.0,0.2,17.1,0.0,수원(119),202509060000,202510062359,,2025-09-21 03:00:00
202509210400,119,23.0,0.6,17.1,0.0,수원(119),202509060000,202510062359,,2025-09-21 04:00:00
202509210500,119,23.0,0.8,16.7,0.0,수원(119),202509060000,202510062359,,2025-09-21 05:00:00
202509210600,119,36.0,0.5,17.0,0.0,수원(119),202509060000,202510062359,,2025-09-21 06:00:00
202509210700,119,0.0,0.2,17.2,0.0,수원(119),202509060000,202510062359,,2025-09-21 07:00:00
202509210800,119,36.0,0.6,19.0,0.0,수원(119),202509060000,202510062359,,2025-09-21 08:00:00
202509210900,119,5.0,1.3,21.1,0.0,수원(119),202509060000,202510062359,,2025-09-21 09:00:00
202509211000,119,9.0,2.9,22.4,0.0,수원(119),202509060000,202510062359,,2025-09-21 10:00:00
202509211100,119,5.0,2.0,23.4,0.0,수원(119),202509060000,202510062359,,2025-09-21 11:00:00
202509211200,119,2.0,2.1,24.2,0.0,수원(119),202509060000,202510062359,,2025-09-21 12:00:00
202509211300,119,5.0,2.5,25.4,0.0,수원(119),202509060000,202510062359,,2025-09-21 13:00:00
202509211400,119,7.0,2.3,26.0,0.0,수원(119),202509060000,202510062359,,2025-09-21 14:00:00
202509211500,119,7.0,2.6,26.0,0.0,수원(119),202509060000,202510062359,,2025-09-21 15:00:00
202509211600,119,5.0,1.7,25.9,0.0,수원(119),202509060000,202510062359,,2025-09-21 16:00:00
202509211700,119,36.0,2.5,25.6,0.0,수원(119),202509060000,202510062359,,2025-09-21 17:00:00
202509211800,119,5.0,2.1,24.6,0.0,수원(119),202509060000,202510062359,,2025-09-21 18:00:00
202509211900,119,2.0,1.5,22.2,0.0,수원(119),202509060000,202510062359,,2025-09-21 19:00:00
202509212000,119,2.0,0.8,21.3,0.0,수원(119),202509060000,202510062359,,2025-09-21 20:00:00
202509212100,119,5.0,0.9,21.0,0.0,수원(119),202509060000,202510062359,,2025-09-21 21:00:00
202509212200,119,9.0,2.0,21.2,0.0,수원(119),202509060000,202510062359,,2025-09-21 22:00:00
202509212300,119,9.0,2.2,20.9,0.0,수원(119),202509060000,202510062359,,2025-09-21 23:00:00
202509220000,119,11.0,1.9,20.0,0.0,수원(119),202509060000,202510062359,,2025-09-22 00:00:00
202509220100,119,9.0,3.6,20.0,0.0,수원(119),202509060000,202510062359,,2025-09-22 01:00:00
202509220200,119,9.0,3.5,19.7,0.0,수원(119),202509060000,202510062359,,2025-09-22 02:00:00
202509220300,119,9.0,3.5,19.3,0.0,수원(119),202509060000,202510062359,,2025-09-22 03:00:00
202509220400,119,9.0,2.3,18.9,0.0,수원(119),202509060000,202510062359,,2025-09-22 04:00:00
202509220500,119,9.0,2.9,18.7,0.0,수원(119),202509060000,202510062359,,2025-09-22 05:00:00
202509220600,119,7.0,1.5,18.2,0.0,수원(119),202509060000,202510062359,,2025-09-22 06:00:00
202509220700,119,9.0,2.5,18.4,0.0,수원(119),202509060000,202510062359,,2025-09-22 07:00:00
202509220800,119,11.0,2.8,19.1,0.0,수원(119),202509060000,202510062359,,2025-09-22 08:00:00
202509220900,119,7.0,2.4,20.2,0.0,수원(119),202509060000,202510062359,,2025-09-22 09:00:00
202509221000,119,9.0,3.4,21.6,0.0,수원(119),202509060000,202510062359,,2025-09-22 10:00:00
202509221100,119,11.0,3.2,22.4,0.0,수원(119),202509060000,202510062359,,2025-09-22 11:00:00
202509221200,119,9.0,3.7,23.3,0.0,수원(119),202509060000,202510062359,,2025-09-22 12:00:00
202509221300,119,11.0,3.8,23.5,0.0,수원(119),202509060000,202510062359,,2025-09-22 13:00:00
202509221400,119,9.0,3.7,24.0,0.0,수원(119),202509060000,202510062359,,2025-09-22 14:00:00
202509221500,119,9.0,3.7,24.1,0.0,수원(119),202509060000,202510062359,,2025-09-22 15:00:00
202509221600,119,9.0,4.0,23.9,0.0,수원(119),202509060000,202510062359,,2025-09-22 16:00:00
202509221700,119,11.0,3.1,23.9,0.0,수원(119),202509060000,202510062359,,2025-09-22 17:00:00
202509221800,119,11.0,1.7,23.0,0.0,수원(119),202509060000,202510062359,,2025-09-22 18:00:00
202509221900,119,14.0,1.2,22.2,0.0,수원(119),202509060000,202510062359,,2025-09-22 19:00:00
202509222000,119,11.0,2.7,22.0,0.0,수원(119),202509060000,202510062359,,2025-09-22 20:00:00
202509222100,119,14.0,1.9,21.5,0.0,수원(119),202509060000,202510062359,,2025-09-22 21:00:00
202509222200,119,9.0,2.4,21.5,0.0,수원(119),202509060000,202510062359,,2025-09-22 22:00:00
202509222300,119,9.0,2.5,21.1,0.0,수원(119),202509060000,202510062359,,2025-09-22 23:00:00
202509230000,119,9.0,2.6,20.7,0.0,수원(119),202509060000,202510062359,21.0,2025-09-23 00:00:00
202509230100,119,9.0,2.1,20.4,0.0,수원(119),202509060000,202510062359,,2025-09-23 01:00:00
202509230200,119,9.0,2.6,20.3,0.0,수원(119),202509060000,202510062359,,2025-09-23 02:00:00
202509230300,119,9.0,2.1,19.9,0.0,수원(119),202509060000,202510062359,2.0,2025-09-23 03:00:00
202509230400,119,7.0,1.1,19.7,0.0,수원(119),202509060000,202510062359,,2025-09-23 04:00:00
202509230500,119,9.0,1.3,19.4,0.0,수원(119),202509060000,202510062359,,2025-09-23 05:00:00
202509230600,119,7.0,1.9,19.4,0.0,수원(119),202509060000,202510062359,,2025-09-23 06:00:00
202509230700,119,11.0,2.5,19.4,0.0,수원(119),202509060000,202510062359,,2025-09-23 07:00:00
202509230800,119,11.0,2.0,20.2,0.0,수원(119),202509060000,202510062359,,2025-09-23 08:00:00
202509230900,119,9.0,3.6,21.4,0.0,수원(119),202509060000,202510062359,,2025-09-23 09:00:00
202509231000,119,9.0,4.0,22.1,0.0,수원(119),202509060000,202510062359,,2025-09-23 10:00:00
202509231100,119,9.0,3.8,22.8,0.0,수원(119),202509060000,202510062359,,2025-09-23 11:00:00
202509231200,119,9.0,2.8,23.5,0.0,수원(119),202509060000,202510062359,,2025-09-23 12:00:00
202509231300,119,9.0,3.2,23.7,0.0,수원(119),202509060000,202510062359,,2025-09-23 13:00:00
202509231400,119,9.0,3.2,23.9,0.0,수원(119),202509060000,202510062359,,2025-09-23 14:00:00
202509231500,119,9.0,3.3,24.8,0.0,수원(119),202509060000,202510062359,,2025-09-23 15:00:00
202509231600,119,11.0,3.9,24.5,0.0,수원(119),202509060000,202510062359,,2025-09-23 16:00:00
202509231700,119,9.0,3.1,24.4,0.0,수원(119),202509060000,202510062359,,2025-09-23 17:00:00
202509231800,119,11.0,2.9,24.1,0.0,수원(119),202509060000,202510062359,,2025-09-23 18:00:00
202509231900,119,9.0,2.3,23.7,0.0,수원(119),202509060000,202510062359,,2025-09-23 19:00:00
202509232000,119,9.0,2.7,23.5,0.0,수원(119),202509060000,202510062359,,2025-09-23 20:00:00
202509232100,119,9.0,3.0,23.2,0.0,수원(119),202509060000,202510062359,,2025-09-23 21:00:00
202509232200,119,11.0,2.6,22.7,0.0,수원(119),202509060000,202510062359,,2025-09-23 22:00:00
202509232300,119,11.0,3.2,22.2,0.0,수원(119),202509060000,202510062359,,2025-09-23 23:00:00
202509240000,119,11.0,3.1,21.5,0.0,수원(119),202509060000,202510062359,,2025-09-24 00:00:00
202509240100,119,9.0,2.6,20.7,0.0,수원(119),202509060000,202510062359,,2025-09-24 01:00:00
202509240200,119,9.0,2.8,20.5,0.0,수원(119),202509060000,202510062359,,2025-09-24 02:00:00
202509240300,119,9.0,2.1,20.2,0.0,수원(119),202509060000,202510062359,,2025-09-24 03:00:00
202509240400,119,9.0,3.3,20.0,0.0,수원(119),202509060000,202510062359,,2025-09-24 04:00:00
202509240500,119,9.0,2.9,20.2,0.0,수원(119),202509060000,202510062359,,2025-09-24 05:00:00
202509240600,119,9.0,3.3,19.9,0.0,수원(119),202509060000,202510062359,,2025-09-24 06:00:00
202509240700,119,9.0,2.5,20.2,0.0,수원(119),202509060000,202510062359,,2025-09-24 07:00:00
202509240800,119,9.0,3.3,22.2,0.0,수원(119),202509060000,202510062359,,2025-09-24 08:00:00
202509240900,119,9.0,3.4,23.2,0.0,수원(119),202509060000,202510062359,,2025-09-24 09:00:00
202509241000,119,14.0,3.3,23.7,0.0,수원(119),202509060000,202510062359,,2025-09-24 10:00:00
202509241100,119,14.0,3.3,23.9,0.0,수원(119),202509060000,202510062359,,2025-09-24 11:00:00
202509241200,119,14.0,3.6,24.1,0.0,수원(119),202509060000,202510062359,,2025-09-24 12:00:00
202509241300,119,14.0,3.6,24.5,0.0,수원(119),202509060000,202510062359,,2025-09-24 13:00:00
202509241400,119,27.0,0.8,23.2,1.6,수원(119),202509060000,202510062359,60.0,2025-09-24 14:00:00
202509241500,119,18.0,0.5,22.4,8.8,수원(119),202509060000,202510062359,63.0,2025-09-24 15:00:00
202509241600,119,14.0,1.6,22.5,1.4,수원(119),202509060000,202510062359,61.0,2025-09-24 16:00:00
202509241700,119,16.0,1.6,22.7,1.9,수원(119),202509060000,202510062359,61.0,2025-09-24 17:00:00
202509241800,119,20.0,2.7,22.2,0.9,수원(119),202509060000,202510062359,61.0,2025-09-24 18:00:00
202509241900,119,20.0,2.8,21.9,0.8,수원(119),202509060000,202510062359,61.0,2025-09-24 19:00:00
202509242000,119,20.0,2.4,21.7,1.1,수원(119),202509060000,202510062359,61.0,2025-09-24 20:00:00
202509242100,119,27.0,1.7,21.6,1.8,수원(119),202509060000,202510062359,61.0,2025-09-24 21:00:00
202509242200,119,27.0,0.9,21.0,1.8,수원(119),202509060000,202510062359,61.0,2025-09-24 22:00:00
202509242300,119,23.0,1.3,20.8,0.7,수원(119),202509060000,202510062359,60.0,2025-09-24 23:00:00
202509250000,119,23.0,0.7,20.6,0.1,수원(119),202509060000,202510062359,60.0,2025-09-25 00:00:00
202509250100,119,23.0,0.8,20.4,0.2,수원(119),202509060000,202510062359,61.0,2025-09-25 01:00:00
202509250200,119,25.0,0.6,20.3,0.0,수원(119),202509060000,202510062359,21.0,2025-09-25 02:00:00
202509250300,119,0.0,0.3,20.4,0.0,수원(119),202509060000,202510062359,,2025-09-25 03:00:00
202509250400,119,0.0,0.1,20.5,0.4,수원(119),202509060000,202510062359,60.0,2025-09-25 04:00:00
202509250500,119,0.0,0.4,20.6,0.1,수원(119),202509060000,202510062359,61.0,2025-09-25 05:00:00
202509250600,119,16.0,0.6,20.4,0.0,수원(119),202509060000,202510062359,21.0,2025-09-25 06:00:00
202509250700,119,20.0,0.7,20.6,0.0,수원(119),202509060000,202510062359,60.0,2025-09-25 07:00:00
202509250800,119,34.0,0.7,20.9,0.0,수원(119),202509060000,202510062359,21.0,2025-09-25 08:00:00
202509250900,119,14.0,1.1,21.3,0.0,수원(119),202509060000,202510062359,10.0,2025-09-25 09:00:00
202509251000,119,20.0,0.8,21.9,0.0,수원(119),202509060000,202510062359,,2025-09-25 10:00:00
202509251100,119,0.0,0.4,23.1,0.0,수원(119),202509060000,202510062359,,2025-09-25 11:00:00
202509251200,119,25.0,1.2,23.4,0.0,수원(119),202509060000,202510062359,,2025-09-25 12:00:00
202509251300,119,25.0,1.4,24.6,0.0,수원(119),202509060000,202510062359,,2025-09-25 13:00:00
202509251400,119,23.0,2.3,25.3,0.0,수원(119),202509060000,202510062359,,2025-09-25 14:00:00
202509251500,119,25.0,2.1,25.6,0.0,수원(119),202509060000,202510062359,,2025-09-25 15:00:00
202509251600,119,25.0,2.0,25.6,0.0,수원(119),202509060000,202510062359,,2025-09-25 16:00:00
202509251700,119,25.0,1.9,24.9,0.0,수원(119),202509060000,202510062359,,2025-09-25 17:00:00
202509251800,119,29.0,1.7,23.4,0.0,수원(119),202509060000,202510062359,,2025-09-25 18:00:00
202509251900,119,29.0,1.3,21.4,0.0,수원(119),202509060000,202510062359,,2025-09-25 19:00:00
202509252000,119,0.0,0.2,20.5,0.0,수원(119),202509060000,202510062359,,2025-09-25 20:00:00
202509252100,119,29.0,1.3,19.4,0.0,수원(119),202509060000,202510062359,,2025-09-25 21:00:00
202509252200,119,23.0,1.0,19.0,0.0,수원(119),202509060000,202510062359,,2025-09-25 22:00:00
202509252300,119,32.0,0.9,18.5,0.0,수원(119),202509060000,202510062359,,2025-09-25 23:00:00
202509260000,119,29.0,1.5,18.0,0.0,수원(119),202509060000,202510062359,10.0,2025-09-26 00:00:00
202509260100,119,29.0,0.8,17.7,0.0,수원(119),202509060000,202510062359,,2025-09-26 01:00:00
202509260200,119,0.0,0.0,17.3,0.0,수원(119),202509060000,202510062359,,2025-09-26 02:00:00
202509260300,119,0.0,0.3,17.3,0.0,수원(119),202509060000,202510062359,10.0,2025-09-26 03:00:00
202509260400,119,0.0,0.3,16.8,0.0,수원(119),202509060000,202510062359,10.0,2025-09-26 04:00:00
202509260500,119,14.0,1.2,16.7,0.0,수원(119),202509060000,202510062359,47.0,2025-09-26 05:00:00
202509260600,119,11.0,0.9,16.6,0.0,수원(119),202509060000,202510062359,47.0,2025-09-26 06:00:00
202509260700,119,16.0,0.7,17.1,0.0,수원(119),202509060000,202510062359,43.0,2025-09-26 07:00:00
202509260800,119,0.0,0.3,17.8,0.0,수원(119),202509060000,202510062359,28.0,2025-09-26 08:00:00
202509260900,119,36.0,0.6,18.2,0.0,수원(119),202509060000,202510062359,10.0,2025-09-26 09:00:00
202509261000,119,20.0,0.8,19.6,0.0,수원(119),202509060000,202510062359,10.0,2025-09-26 10:00:00
202509261100,119,16.0,1.8,22.0,0.0,수원(119),202509060000,202510062359,,2025-09-26 11:00:00
202509261200,119,11.0,2.4,23.4,0.0,수원(119),202509060000,202510062359,,2025-09-26 12:00:00
202509261300,119,23.0,1.7,24.3,0.0,수원(119),202509060000,202510062359,,2025-09-26 13:00:00
202509261400,119,25.0,1.6,26.1,0.0,수원(119),202509060000,202510062359,,2025-09-26 14:00:00
202509261500,119,29.0,1.8,26.3,0.0,수원(119),202509060000,202510062359,,2025-09-26 15:00:00
202509261600,119,25.0,2.3,26.5,0.0,수원(119),202509060000,202510062359,,2025-09-26 16:00:00
202509261700,119,29.0,2.8,24.5,0.0,수원(119),202509060000,202510062359,,2025-09-26 17:00:00
202509261800,119,25.0,1.8,22.9,0.0,수원(119),202509060000,202510062359,,2025-09-26 18:00:00
202509261900,119,27.0,0.9,21.5,0.0,수원(119),202509060000,202510062359,,2025-09-26 19:00:00
202509262000,119,0.0,0.2,20.5,0.0,수원(119),202509060000,202510062359,,2025-09-26 20:00:00
202509262100,119,32.0,0.5,20.2,0.0,수원(119),202509060000,202510062359,,2025-09-26 21:00:00
202509262200,119,23.0,0.8,19.8,0.0,수원(119),202509060000,202510062359,,2025-09-26 22:00:00
202509262300,119,11.0,1.1,19.3,0.0,수원(119),202509060000,202510062359,,2025-09-26 23:00:00
202509270000,119,32.0,0.7,18.7,0.0,수원(119),202509060000,202510062359,10.0,2025-09-27 00:00:00
202509270100,119,0.0,0.3,18.3,0.0,수원(119),202509060000,202510062359,,2025-09-27 01:00:00
202509270200,119,36.0,0.7,17.9,0.0,수원(119),202509060000,202510062359,,2025-09-27 02:00:00
202509270300,119,0.0,0.4,17.5,0.0,수원(119),202509060000,202510062359,10.0,2025-09-27 03:00:00
202509270400,119,2.0,1.3,17.3,0.0,수원(119),202509060000,202510062359,10.0,2025-09-27 04:00:00
202509270500,119,14.0,0.8,16.9,0.0,수원(119),202509060000,202510062359,10.0,2025-09-27 05:00:00
202509270600,119,29.0,0.6,16.5,0.0,수원(119),202509060000,202510062359,10.0,2025-09-27 06:00:00
202509270700,119,0.0,0.2,16.9,0.0,수원(119),202509060000,202510062359,10.0,2025-09-27 07:00:00
202509270800,119,7.0,2.0,19.6,0.0,수원(119),202509060000,202510062359,,2025-09-27 08:00:00
202509270900,119,7.0,2.3,21.8,0.0,수원(119),202509060000,202510062359,,2025-09-27 09:00:00
202509271000,119,11.0,3.1,23.5,0.0,수원(119),202509060000,202510062359,,2025-09-27 10:00:00
202509271100,119,14.0,2.9,25.2,0.0,수원(119),202509060000,202510062359,,2025-09-27 11:00:00
202509271200,119,14.0,3.4,25.6,0.0,수원(119),202509060000,202510062359,,2025-09-27 12:00:00
202509271300,119,11.0,2.2,25.3,0.0,수원(119),202509060000,202510062359,,2025-09-27 13:00:00
202509271400,119,9.0,1.8,25.5,0.0,수원(119),202509060000,202510062359,,2025-09-27 14:00:00
202509271500,119,11.0,2.4,25.9,0.0,수원(119),202509060000,202510062359,,2025-09-27 15:00:00
202509271600,119,14.0,2.0,25.7,0.0,수원(119),202509060000,202510062359,,2025-09-27 16:00:00
202509271700,119,9.0,2.2,25.2,0.0,수원(119),202509060000,202510062359,,2025-09-27 17:00:00
202509271800,119,9.0,2.2,24.6,0.0,수원(119),202509060000,202510062359,,2025-09-27 18:00:00
202509271900,119,14.0,1.3,23.5,0.0,수원(119),202509060000,202510062359,,2025-09-27 19:00:00
202509272000,119,23.0,0.7,22.5,0.0,수원(119),202509060000,202510062359,,2025-09-27 20:00:00
202509272100,119,20.0,0.5,21.7,0.0,수원(119),202509060000,202510062359,,2025-09-27 21:00:00
202509272200,119,27.0,0.5,21.3,0.0,수원(119),202509060000,202510062359,,2025-09-27 22:00:00
202509272300,119,32.0,0.8,21.1,0.0,수원(119),202509060000,202510062359,,2025-09-27 23:00:00
202509280000,119,14.0,0.8,21.0,0.0,수원(119),202509060000,202510062359,,2025-09-28 00:00:00
202509280100,119,7.0,0.9,21.2,0.0,수원(119),202509060000,202510062359,,2025-09-28 01:00:00
202509280200,119,14.0,1.6,20.7,2.5,수원(119),202509060000,202510062359,60.0,2025-09-28 02:00:00
202509280300,119,11.0,1.4,20.6,0.5,수원(119),202509060000,202510062359,21.0,2025-09-28 03:00:00
202509280400,119,14.0,2.0,20.5,0.1,수원(119),202509060000,202510062359,21.0,2025-09-28 04:00:00
