scenario_id,lot_id,lot_name,hub_lat,hub_lon,target_h3_index,target_ADM_NM,target_GU_NM,target_lat,target_lon,scenario_h3_score,drone_time_min,time_saving_min,co2_saving_g,airspace_approval_required,drone_direct_feasible_strict,route_constraint_score,hub_rank
S055,206-2-000005,점골,37.37694,127.13998,8930e1530afffff,서현1동,분당구,37.38558,127.13419,0.4764,1.08627,23.91,1076.0,True,False,0.71251,4
S055,206-2-000005,점골,37.37694,127.13998,8930e1533c7ffff,분당동,분당구,37.36905,127.14066,0.3035,0.87827,24.12,1085.4,True,False,0.6612,4
S055,206-2-000005,점골,37.37694,127.13998,8930e153063ffff,서현2동,분당구,37.37428,127.13324,0.4209,0.66675,24.33,1094.8,True,False,0.64046,4
S055,206-2-000005,점골,37.37694,127.13998,8930e1533d3ffff,분당동,분당구,37.36971,127.13547,0.3075,0.8968,24.1,1084.5,True,False,0.64589,4
S055,206-2-000005,점골,37.37694,127.13998,8930e153033ffff,서현1동,분당구,37.38275,127.13395,0.4773,0.83671,24.16,1087.2,True,False,0.66255,4
S055,206-2-000005,점골,37.37694,127.13998,8930e15300bffff,서현1동,분당구,37.37776,127.12829,0.4913,1.0393,23.96,1078.2,True,False,0.62512,4
S055,206-2-000005,점골,37.37694,127.13998,8930e153073ffff,서현1동,분당구,37.37602,127.13076,0.4903,0.82281,24.18,1088.1,True,False,0.62523,4
S055,206-2-000005,점골,37.37694,127.13998,8930e153173ffff,서현1동,분당구,37.38359,127.14975,0.4865,1.13662,23.86,1073.7,True,False,0.75132,4
S055,206-2-000005,점골,37.37694,127.13998,8930e153143ffff,서현1동,분당구,37.38143,127.14433,0.4826,0.6287,24.37,1096.7,True,False,0.72432,4
S055,206-2-000005,점골,37.37694,127.13998,8930e1530abffff,서현1동,분당구,37.38449,127.13148,0.4785,1.12623,23.87,1074.2,True,False,0.65851,4
S055,206-2-000005,점골,37.37694,127.13998,8930e1533abffff,분당동,분당구,37.37229,127.14879,0.2997,0.93538,24.06,1082.7,True,False,0.73196,4
S055,206-2-000005,점골,37.37694,127.13998,8930e153007ffff,서현1동,분당구,37.38167,127.13124,0.4854,0.93483,24.07,1083.2,True,False,0.64025,4
S055,206-2-000005,점골,37.37694,127.13998,8930e1531cfffff,서현1동,분당구,37.386,127.14209,0.4816,1.02154,23.98,1079.1,True,False,0.73683,4
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269d7ffff,판교동,분당구,37.38761,127.08459,0.3493,0.69421,24.31,1094.0,True,False,0.73773,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dc7ffff,시흥동,수정구,37.39805,127.06975,0.2671,1.07425,23.93,1076.8,True,False,0.68933,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02698fffff,판교동,분당구,37.38977,127.09001,0.3427,1.07856,23.92,1076.4,True,False,0.74291,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d0fffff,운중동,분당구,37.39565,127.0774,0.4066,0.53175,24.47,1101.1,True,False,0.73388,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d73ffff,운중동,분당구,37.39283,127.07717,0.4074,0.22613,24.77,1114.7,True,False,0.74388,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d43ffff,운중동,분당구,37.39066,127.07175,0.4104,0.54489,24.46,1100.7,True,False,0.66759,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d47ffff,운중동,분당구,37.39174,127.07446,0.4096,0.31951,24.68,1110.6,True,False,0.70087,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d4fffff,운중동,분당구,37.38892,127.07422,0.4149,0.39109,24.61,1107.5,True,False,0.71674,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268b3ffff,운중동,분당구,37.3861,127.07399,0.417,0.63322,24.37,1096.7,True,False,0.68258,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d2bffff,운중동,분당구,37.39499,127.08259,0.4089,0.61719,24.38,1097.1,True,False,0.76178,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d33ffff,시흥동,수정구,37.39956,127.08035,0.2665,0.98752,24.01,1080.5,True,False,0.75133,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269cbffff,판교동,분당구,37.38196,127.08411,0.3519,1.13196,23.87,1074.2,True,False,0.7163,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d3bffff,운중동,분당구,37.39673,127.08011,0.4131,0.679,24.32,1094.4,True,False,0.74932,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269c3ffff,운중동,분당구,37.38478,127.08435,0.4157,0.8849,24.12,1085.4,True,False,0.72906,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d6fffff,운중동,분당구,37.38935,127.08211,0.409,0.40974,24.59,1106.5,True,False,0.75007,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e1c9a5bffff,판교동,분당구,37.39716,127.08801,0.3518,1.13423,23.87,1074.2,True,False,0.75475,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d57ffff,운중동,분당구,37.39349,127.07199,0.4132,0.59823,24.4,1098.0,True,False,0.69295,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02699bffff,운중동,분당구,37.39043,127.08482,0.4063,0.61481,24.39,1097.5,True,False,0.75854,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d07ffff,운중동,분당구,37.39848,127.07764,0.4165,0.84354,24.16,1087.2,True,False,0.75027,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026993ffff,운중동,분당구,37.39325,127.08506,0.406,0.68648,24.31,1094.0,True,False,0.74982,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269dbffff,운중동,분당구,37.3837,127.08164,0.4174,0.86231,24.14,1086.3,True,False,0.72499,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026987ffff,판교동,분당구,37.39259,127.09024,0.3419,1.10907,23.89,1075.0,True,False,0.75498,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268a7ffff,운중동,분당구,37.38544,127.07917,0.4171,0.61341,24.39,1097.5,True,False,0.72499,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d5bffff,운중동,분당구,37.38958,127.06904,0.4044,0.79722,24.2,1089.0,True,False,0.65979,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dcbffff,운중동,분당구,37.39414,127.06681,0.4017,1.04686,23.95,1077.8,True,False,0.67968,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d63ffff,운중동,분당구,37.39109,127.07964,0.4048,0.15588,24.84,1117.8,True,False,0.74388,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d13ffff,시흥동,수정구,37.39913,127.07246,0.267,1.03504,23.96,1078.2,True,False,0.71992,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268a3ffff,운중동,분당구,37.38436,127.07646,0.4133,0.73435,24.27,1092.2,True,False,0.7087,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026883ffff,운중동,분당구,37.38393,127.06857,0.4164,1.12944,23.87,1074.2,True,False,0.66542,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d4bffff,운중동,분당구,37.38784,127.07151,0.4158,0.65809,24.34,1095.3,True,False,0.69476,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d03ffff,운중동,분당구,37.39739,127.07493,0.417,0.76931,24.23,1090.3,True,False,0.71283,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d67ffff,운중동,분당구,37.39217,127.08235,0.4078,0.4193,24.58,1106.1,True,False,0.75592,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d17ffff,시흥동,수정구,37.40022,127.07517,0.2671,1.06418,23.94,1077.3,True,False,0.72455,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026983ffff,판교동,분당구,37.39151,127.08753,0.3474,0.85559,24.14,1086.3,True,False,0.75909,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268abffff,운중동,분당구,37.38153,127.07622,0.4148,1.04704,23.95,1077.8,True,False,0.71331,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d1bffff,운중동,분당구,37.39631,127.07222,0.4147,0.78486,24.22,1089.9,True,False,0.68178,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269c7ffff,판교동,분당구,37.38586,127.08706,0.3543,0.98307,24.02,1080.9,True,False,0.71897,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d2fffff,판교동,분당구,37.39608,127.0853,0.3511,0.87276,24.13,1085.8,True,False,0.76189,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d53ffff,운중동,분당구,37.3924,127.06928,0.4069,0.78181,24.22,1089.9,True,False,0.67319,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268b7ffff,운중동,분당구,37.38718,127.0767,0.411,0.42356,24.58,1106.1,True,False,0.7223,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d77ffff,운중동,분당구,37.39391,127.07988,0.4103,0.37957,24.62,1107.9,True,False,0.75985,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026997ffff,판교동,분당구,37.39434,127.08777,0.3476,0.95428,24.05,1082.2,True,False,0.75286,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269d3ffff,운중동,분당구,37.38652,127.08188,0.4113,0.59762,24.4,1098.0,True,False,0.73797,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d6bffff,운중동,분당구,37.38826,127.0794,0.4075,0.3189,24.68,1110.6,True,False,0.74063,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02698bffff,판교동,분당구,37.38869,127.0873,0.3448,0.86639,24.13,1085.8,True,False,0.72925,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02688fffff,운중동,분당구,37.38219,127.07104,0.4148,1.13878,23.86,1073.7,True,False,0.66054,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268bbffff,운중동,분당구,37.38327,127.07375,0.4116,0.91986,24.08,1083.6,True,False,0.67214,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dcfffff,운중동,분당구,37.39523,127.06951,0.4072,0.88546,24.11,1085.0,True,False,0.67682,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d27ffff,판교동,분당구,37.3989,127.08553,0.3521,1.11776,23.88,1074.6,True,False,0.75896,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d7bffff,운중동,분당구,37.39,127.07693,0.4125,0.12917,24.87,1119.2,True,False,0.74388,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dabffff,시흥동,수정구,37.4013,127.07788,0.2659,1.15653,23.84,1072.8,True,False,0.75096,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268afffff,운중동,분당구,37.38262,127.07893,0.4171,0.92087,24.08,1083.6,True,False,0.71616,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026913ffff,판교동,분당구,37.38695,127.08977,0.3522,1.13743,23.86,1073.7,True,False,0.71435,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d0bffff,운중동,분당구,37.39457,127.0747,0.405,0.49837,24.5,1102.5,True,False,0.67701,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d23ffff,시흥동,수정구,37.39782,127.08282,0.2667,0.88501,24.11,1085.0,True,False,0.75648,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026837ffff,운중동,분당구,37.38087,127.0814,0.417,1.15203,23.85,1073.2,True,False,0.7356,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026c2fffff,운중동,분당구,37.3885,127.06633,0.4123,1.05738,23.94,1077.3,True,False,0.6672,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026c27ffff,운중동,분당구,37.39132,127.06657,0.4076,1.0042,24.0,1080.0,True,False,0.68608,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026897ffff,운중동,분당구,37.38675,127.06881,0.4118,0.92576,24.07,1083.2,True,False,0.68797,5
S055,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026887ffff,운중동,분당구,37.38501,127.07128,0.4087,0.87544,24.12,1085.4,True,False,0.65953,5
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1520d7ffff,하대원동,중원구,37.43013,127.14321,0.2907,0.99362,24.01,1080.5,True,False,0.67698,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152683ffff,성남동,중원구,37.42645,127.12716,0.4967,1.16188,23.84,1072.8,True,False,0.7372,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524c3ffff,태평1동,수정구,37.43949,127.12564,0.3335,0.87725,24.12,1085.4,True,False,0.69219,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152467ffff,성남동,중원구,37.43469,127.14097,0.4626,0.61357,24.39,1097.5,True,False,0.69218,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152447ffff,성남동,중원구,37.43427,127.13307,0.4447,0.14995,24.85,1118.2,True,False,0.68314,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524c7ffff,태평1동,수정구,37.44058,127.12836,0.3187,0.7704,24.23,1090.3,True,False,0.68813,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15242fffff,성남동,중원구,37.4386,127.14393,0.44,0.9425,24.06,1082.7,True,False,0.68805,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152473ffff,수진1동,수정구,37.43535,127.13578,0.3304,0.15007,24.85,1118.2,True,False,0.68314,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15208bffff,하대원동,중원구,37.43121,127.14592,0.2956,1.1436,23.86,1073.7,True,False,0.67795,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15247bffff,성남동,중원구,37.43253,127.13554,0.4603,0.33865,24.66,1109.7,True,False,0.68429,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152417ffff,태평3동,수정구,37.44275,127.13379,0.3961,0.82105,24.18,1088.1,True,False,0.68552,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152093ffff,성남동,중원구,37.43578,127.14369,0.4311,0.85077,24.15,1086.8,True,False,0.67868,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152083ffff,성남동,중원구,37.43403,127.14616,0.4679,1.07838,23.92,1076.4,True,False,0.66489,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152407ffff,수진1동,수정구,37.441,127.13626,0.3283,0.65619,24.34,1095.3,True,False,0.68447,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152453ffff,수진2동,수정구,37.43493,127.12788,0.2837,0.5512,24.45,1100.2,True,False,0.69355,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15244fffff,성남동,중원구,37.43144,127.13283,0.4504,0.44741,24.55,1104.8,True,False,0.69087,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1526a3ffff,하대원동,중원구,37.42687,127.13506,0.2968,0.94411,24.06,1082.7,True,False,0.68824,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1c992fffff,성남동,중원구,37.43102,127.12493,0.4719,0.9422,24.06,1082.7,True,False,0.71548,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524cfffff,수진2동,수정구,37.43775,127.12812,0.2829,0.59157,24.41,1098.5,True,False,0.68547,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1526b7ffff,성남동,중원구,37.4297,127.1353,0.46,0.63584,24.36,1096.2,True,False,0.68802,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152457ffff,수진2동,수정구,37.43601,127.13059,0.2832,0.31767,24.68,1110.6,True,False,0.6862,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15248bffff,태평1동,수정구,37.4434,127.12859,0.3171,1.01712,23.98,1079.1,True,False,0.68542,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1526afffff,하대원동,중원구,37.42513,127.13754,0.3073,1.17391,23.83,1072.3,True,False,0.6937,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15248fffff,태평3동,수정구,37.44449,127.13131,0.3931,1.0432,23.96,1078.2,True,False,0.68329,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152423ffff,신흥1동,수정구,37.44035,127.14145,0.3892,0.85546,24.14,1086.3,True,False,0.65731,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15209bffff,성남동,중원구,37.43295,127.14345,0.4619,0.86994,24.13,1085.8,True,False,0.67785,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15246bffff,성남동,중원구,37.43078,127.13802,0.4768,0.61443,24.39,1097.5,True,False,0.68993,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152477ffff,수진1동,수정구,37.43644,127.1385,0.3295,0.40843,24.59,1106.5,True,False,0.67942,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152437ffff,신흥1동,수정구,37.44317,127.14169,0.3904,1.09806,23.9,1075.5,True,False,0.65334,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1526a7ffff,하대원동,중원구,37.42796,127.13778,0.3033,0.88265,24.12,1085.4,True,False,0.68936,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524d7ffff,태평1동,수정구,37.44232,127.12588,0.3176,1.06068,23.94,1077.3,True,False,0.69494,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15241bffff,수진2동,수정구,37.43884,127.13083,0.2821,0.48226,24.52,1103.4,True,False,0.6838,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1526bbffff,하대원동,중원구,37.42579,127.13235,0.3046,1.07139,23.93,1076.8,True,False,0.69661,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1526b3ffff,하대원동,중원구,37.42862,127.13259,0.2902,0.75849,24.24,1090.8,True,False,0.69605,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15245bffff,성남동,중원구,37.4321,127.12764,0.4614,0.67463,24.33,1094.8,True,False,0.70295,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1520d3ffff,성남동,중원구,37.42904,127.14049,0.4882,0.90057,24.1,1084.5,True,False,0.69894,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1c9937ffff,수진2동,수정구,37.43558,127.12269,0.3163,1.00863,23.99,1079.5,True,False,0.71969,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15243bffff,신흥1동,수정구,37.43926,127.13874,0.3882,0.59805,24.4,1098.0,True,False,0.66785,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524dbffff,수진2동,수정구,37.43841,127.12293,0.3111,1.04395,23.96,1078.2,True,False,0.70843,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152443ffff,성남동,중원구,37.43318,127.13035,0.4481,0.40828,24.59,1106.5,True,False,0.69209,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524cbffff,수진2동,수정구,37.43667,127.1254,0.2977,0.78201,24.22,1089.9,True,False,0.68787,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524abffff,태평2동,수정구,37.44383,127.1365,0.3246,0.96479,24.04,1081.8,True,False,0.68622,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152697ffff,성남동,중원구,37.42928,127.1274,0.4742,0.89657,24.1,1084.5,True,False,0.71761,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524bbffff,태평3동,수정구,37.44557,127.13402,0.3935,1.13413,23.87,1074.2,True,False,0.68547,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152097ffff,성남동,중원구,37.43686,127.1464,0.428,1.10248,23.9,1075.5,True,False,0.6547,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152433ffff,신흥1동,수정구,37.44209,127.13898,0.4012,0.86371,24.14,1086.3,True,False,0.67463,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1c9923ffff,수진2동,수정구,37.43276,127.12245,0.3169,1.06875,23.93,1076.8,True,False,0.73084,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15240fffff,수진1동,수정구,37.43818,127.13602,0.3271,0.35751,24.64,1108.8,True,False,0.68502,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1520dbffff,하대원동,중원구,37.42622,127.14025,0.3004,1.15087,23.85,1073.2,True,False,0.70384,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15242bffff,성남동,중원구,37.43752,127.14121,0.4404,0.67484,24.33,1094.8,True,False,0.68444,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152693ffff,성남동,중원구,37.42819,127.12469,0.4924,1.14977,23.85,1073.2,True,False,0.73748,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1c9927ffff,수진2동,수정구,37.43384,127.12516,0.3072,0.80681,24.19,1088.5,True,False,0.71036,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15240bffff,수진2동,수정구,37.43709,127.13331,0.2806,0.20552,24.79,1115.5,True,False,0.68314,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15246fffff,성남동,중원구,37.43187,127.14073,0.4644,0.70358,24.3,1093.5,True,False,0.67451,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152427ffff,신흥3동,수정구,37.44143,127.14417,0.5073,1.11817,23.88,1074.6,True,False,0.6667,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e15244bffff,성남동,중원구,37.43036,127.13011,0.4509,0.65567,24.34,1095.3,True,False,0.70199,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e1524afffff,태평2동,수정구,37.44491,127.13922,0.3239,1.15404,23.85,1073.2,True,False,0.69031,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152687ffff,하대원동,중원구,37.42753,127.12988,0.3041,0.94369,24.06,1082.7,True,False,0.71836,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152413ffff,태평1동,수정구,37.44166,127.13107,0.3181,0.74946,24.25,1091.2,True,False,0.67977,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152403ffff,수진1동,수정구,37.43992,127.13355,0.3283,0.50936,24.49,1102.0,True,False,0.68392,6
S055,204-2-000028,수진 제2,37.43535,127.13409,8930e152463ffff,성남동,중원구,37.43361,127.13826,0.466,0.41646,24.58,1106.1,True,False,0.68795,6
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153687ffff,정자1동,분당구,37.3804,127.10755,0.6242,0.68435,24.32,1094.4,True,False,0.78013,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15342fffff,이매2동,분당구,37.39147,127.12159,0.2326,1.07979,23.92,1076.4,True,False,0.74754,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15340fffff,백현동,분당구,37.39104,127.11369,0.4777,0.63799,24.36,1096.2,True,False,0.72286,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153443ffff,백현동,분당구,37.38605,127.10803,0.4816,0.35721,24.64,1108.8,True,False,0.77229,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1534c3ffff,백현동,분당구,37.39236,127.10332,0.4868,1.08479,23.92,1076.4,True,False,0.77355,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530c3ffff,수내2동,분당구,37.38017,127.12063,0.1342,0.96385,24.04,1081.8,True,False,0.82978,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153413ffff,백현동,분당구,37.39453,127.10874,0.4894,1.04694,23.95,1077.8,True,False,0.76075,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15368fffff,정자1동,분당구,37.37758,127.10732,0.6389,0.96674,24.03,1081.4,True,False,0.81554,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15342bffff,백현동,분당구,37.39038,127.11887,0.4824,0.81859,24.18,1088.1,True,False,0.75678,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15347bffff,백현동,분당구,37.38539,127.11321,0.4737,0.10817,24.89,1120.0,True,False,0.76952,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153447ffff,백현동,분당구,37.38714,127.11074,0.4698,0.21711,24.78,1115.1,True,False,0.76952,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153403ffff,백현동,분당구,37.39278,127.11122,0.484,0.81626,24.18,1088.1,True,False,0.72069,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153683ffff,정자1동,분당구,37.37932,127.10484,0.629,0.92926,24.07,1083.2,True,False,0.78732,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530d3ffff,수내1동,분당구,37.38191,127.11816,0.7719,0.67276,24.33,1094.8,True,False,0.83498,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153083ffff,서현1동,분당구,37.3869,127.12382,0.492,1.05923,23.94,1077.3,True,False,0.82542,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153463ffff,백현동,분당구,37.38648,127.11592,0.4804,0.366,24.63,1108.3,True,False,0.78919,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153697ffff,정자1동,분당구,37.38215,127.10508,0.62,0.71357,24.29,1093.0,True,False,0.76602,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1536a3ffff,수내1동,분당구,37.37974,127.11274,0.7739,0.63681,24.36,1096.2,True,False,0.83747,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15341bffff,백현동,분당구,37.3917,127.1085,0.4746,0.75892,24.24,1090.8,True,False,0.71819,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1534cbffff,백현동,분당구,37.38954,127.10308,0.4746,0.90964,24.09,1084.0,True,False,0.74996,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15346bffff,수내1동,분당구,37.38365,127.11569,0.7606,0.38321,24.62,1107.9,True,False,0.79447,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153467ffff,서현1동,분당구,37.38756,127.11864,0.4892,0.63268,24.37,1096.7,True,False,0.79871,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15343bffff,백현동,분당구,37.39212,127.1164,0.4779,0.83671,24.16,1087.2,True,False,0.70461,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153423ffff,백현동,분당구,37.39321,127.11911,0.4806,1.06641,23.93,1076.8,True,False,0.70801,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530d7ffff,서현1동,분당구,37.38299,127.12087,0.494,0.83202,24.17,1087.7,True,False,0.83259,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153633ffff,수내1동,분당구,37.37518,127.11497,0.7575,1.17016,23.83,1072.3,True,False,0.81293,1
S056,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530cbffff,수내2동,분당구,37.37734,127.12039,0.1341,1.16749,23.83,1072.3,True,False,0.81949,1
